stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
ITMA,"1. MU: 2,411 lot (536.75M) [Bandar] | Avg Buy: 2,226
2. BK: 1,843 lot (430.67M) [Bandar] | Avg Buy: 2,337 | Avg Sell: 2,161
3. SQ: 1,480 lot (324.29M) [Bandar] | Avg Buy: 2,191
4. CC: 1,055 lot (254.17M) [Mix] | Avg Buy: 2,335 | Avg Sell: 2,153
5. AK: 1,173 lot (249.91M) [Bandar] | Avg Buy: 2,152 | Avg Sell: 2,318","1. XL: 1,737 lot (399.89M) [Retail] | Avg Sell: 2,302
2. XA: 1,100 lot (232.65M) [Bandar] | Avg Sell: 2,115
3. NI: 798 lot (181.77M) [Bandar] | Avg Sell: 2,278
4. PF: 677 lot (140.89M) [Retail] | Avg Sell: 2,081
5. EP: 589 lot (137.12M) [Mix] | Avg Sell: 2,328",3061,"Buyer: Bandar 87%, Seller: Retail 49% | Avg Buy Price: 2,248 | Avg Sell Price: 2,221",2248.2,2210.6666666666665,,2220.8
ITMG,"1. AK: 2,302 lot (5.18B) [Bandar] | Avg Buy: 22,496
2. ZP: 1,998 lot (4.50B) [Bandar] | Avg Buy: 22,522
3. YU: 1,723 lot (3.85B) [Bandar] | Avg Buy: 22,333
4. BK: 1,301 lot (2.92B) [Bandar] | Avg Buy: 22,464
5. IF: 1,091 lot (2.46B) [Mix] | Avg Buy: 22,592","1. XL: 2,197 lot (4.94B) [Retail] | Avg Sell: 22,505
2. NI: 925 lot (2.07B) [Bandar] | Avg Sell: 22,404
3. CC: 860 lot (1.93B) [Mix] | Avg Sell: 22,397
4. YP: 754 lot (1.71B) [Mix] | Avg Buy: 22,308 | Avg Sell: 22,575
5. XC: 612 lot (1.37B) [Retail] | Avg Sell: 22,439",3067,"Buyer: Bandar 87%, Seller: Retail 53% | Avg Buy Price: 22,481 | Avg Sell Price: 22,464",22481.4,,22308.0,22464.0
JSMR,"1. AO: 20,000 lot (7.66B) [Bandar] | Avg Buy: 3,830
2. AK: 17,213 lot (6.56B) [Bandar] | Avg Buy: 3,813
3. YU: 11,810 lot (4.51B) [Bandar] | Avg Buy: 3,815
4. NI: 5,749 lot (2.19B) [Bandar] | Avg Buy: 3,801
5. ZP: 2,895 lot (1.10B) [Bandar] | Avg Buy: 3,805 | Avg Sell: 3,806","1. CC: 19,565 lot (7.46B) [Mix] | Avg Sell: 3,815
2. YP: 18,184 lot (6.93B) [Mix] | Avg Sell: 3,811
3. LG: 6,262 lot (2.39B) [Bandar] | Avg Sell: 3,822
4. XL: 5,190 lot (1.98B) [Retail] | Avg Buy: 3,802 | Avg Sell: 3,815
5. RB: 3,012 lot (1.15B) [Retail] | Avg Sell: 3,807",5454,"Buyer: Bandar 100%, Seller: Mix 72% | Avg Buy Price: 3,813 | Avg Sell Price: 3,814",3812.8,3806.0,3802.0,3814.0
KBLI,"1. CC: 6,659 lot (221.08M) [Mix] | Avg Buy: 332
2. XL: 768 lot (25.42M) [Retail] | Avg Buy: 331
3. YP: 706 lot (23.44M) [Mix] | Avg Buy: 332
4. LG: 431 lot (14.04M) [Bandar] | Avg Buy: 326
5. NI: 351 lot (11.58M) [Bandar] | Avg Buy: 330","1. PD: 4,370 lot (145.19M) [Mix] | Avg Sell: 332
2. XC: 2,607 lot (86.57M) [Retail] | Avg Sell: 332
3. YU: 2,291 lot (75.60M) [Bandar] | Avg Sell: 330
4. EP: 303 lot (10.06M) [Mix] | Avg Sell: 332
5. AZ: 95 lot (3.28M) [Retail] | Avg Sell: 345",-751,"Buyer: Mix 83%, Seller: Mix 48% | Avg Buy Price: 330 | Avg Sell Price: 334",330.2,,,334.2
LPCK,"1. CC: 2,825 lot (228.77M) [Mix] | Avg Buy: 809 | Avg Sell: 805
2. DR: 2,720 lot (217.42M) [Retail] | Avg Buy: 800 | Avg Sell: 810
3. XC: 2,141 lot (172.14M) [Retail] | Avg Buy: 804
4. LG: 1,555 lot (124.87M) [Bandar] | Avg Buy: 803
5. MG: 1,097 lot (88.09M) [Mix] | Avg Buy: 803","1. FS: 4,000 lot (322.00M) [Bandar] | Avg Sell: 805
2. XL: 3,143 lot (251.87M) [Retail] | Avg Sell: 801
3. KK: 2,228 lot (177.13M) [Bandar] | Avg Sell: 795
4. GR: 1,217 lot (96.28M) [Bandar] | Avg Buy: 810 | Avg Sell: 800
5. YP: 700 lot (56.70M) [Mix] | Avg Sell: 810",-950,"Buyer: Retail 47%, Seller: Bandar 66% | Avg Buy Price: 804 | Avg Sell Price: 802",803.8,807.5,810.0,802.2
MAPI,"1. YU: 89,080 lot (11.68B) [Bandar] | Avg Buy: 1,311
2. CC: 40,860 lot (5.36B) [Mix] | Avg Buy: 1,312
3. KZ: 25,677 lot (3.38B) [Mix] | Avg Buy: 1,317
4. XL: 18,808 lot (2.49B) [Retail] | Avg Buy: 1,324
5. TP: 9,077 lot (1.19B) [Bandar] | Avg Buy: 1,312","1. OD: 46,472 lot (6.11B) [Bandar] | Avg Buy: 1,306 | Avg Sell: 1,315
2. PD: 31,532 lot (4.16B) [Mix] | Avg Buy: 1,308 | Avg Sell: 1,319
3. AK: 22,968 lot (3.01B) [Bandar] | Avg Sell: 1,311
4. BB: 22,535 lot (2.94B) [Mix] | Avg Buy: 1,312 | Avg Sell: 1,304
5. ZP: 22,312 lot (2.93B) [Bandar] | Avg Sell: 1,313",37683,"Buyer: Bandar 53%, Seller: Bandar 63% | Avg Buy Price: 1,315 | Avg Sell Price: 1,312",1315.2,,1308.6666666666667,1312.4
MPMX,"1. GR: 1,493 lot (152.29M) [Bandar] | Avg Buy: 1,020
2. AZ: 1,317 lot (133.68M) [Retail] | Avg Buy: 1,015
3. KI: 1,110 lot (112.88M) [Bandar] | Avg Buy: 1,017
4. NI: 1,046 lot (105.75M) [Bandar] | Avg Buy: 1,016 | Avg Sell: 1,020
5. OD: 872 lot (88.55M) [Bandar] | Avg Buy: 1,015","1. XL: 3,255 lot (330.71M) [Retail] | Avg Sell: 1,016
2. YU: 1,950 lot (198.90M) [Bandar] | Avg Sell: 1,020
3. EP: 1,792 lot (182.63M) [Mix] | Avg Sell: 1,019
4. CC: 428 lot (43.06M) [Mix] | Avg Buy: 1,021 | Avg Sell: 1,017
5. PD: 279 lot (28.43M) [Mix] | Avg Sell: 1,019",-1866,"Buyer: Bandar 77%, Seller: Retail 42% | Avg Buy Price: 1,017 | Avg Sell Price: 1,018",1016.6,1020.0,1021.0,1018.2
PGAS,"1. ZP: 145,661 lot (31.46B) [Bandar] | Avg Buy: 2,159
2. BK: 40,646 lot (8.81B) [Bandar] | Avg Buy: 2,167
3. SQ: 24,113 lot (5.16B) [Bandar] | Avg Buy: 2,139
4. CC: 19,440 lot (4.14B) [Mix] | Avg Buy: 2,143 | Avg Sell: 2,179
5. OD: 8,221 lot (1.77B) [Bandar] | Avg Buy: 2,152","1. BB: 80,374 lot (17.15B) [Mix] | Avg Buy: 2,183 | Avg Sell: 2,140
2. AI: 48,578 lot (10.39B) [Bandar] | Avg Sell: 2,138
3. PD: 30,125 lot (6.51B) [Mix] | Avg Sell: 2,162
4. AK: 29,257 lot (6.29B) [Bandar] | Avg Sell: 2,150
5. DH: 20,448 lot (4.36B) [Bandar] | Avg Buy: 2,192 | Avg Sell: 2,142",29299,"Buyer: Bandar 92%, Seller: Mix 53% | Avg Buy Price: 2,152 | Avg Sell Price: 2,146",2152.0,2179.0,2187.5,2146.4
PNLF,"1. RX: 431,198 lot (12.48B) [Bandar] | Avg Buy: 289
2. CC: 118,177 lot (3.41B) [Mix] | Avg Buy: 288
3. YP: 39,244 lot (1.13B) [Mix] | Avg Buy: 288
4. ZP: 37,793 lot (1.08B) [Bandar] | Avg Buy: 287
5. XC: 21,951 lot (633.86M) [Retail] | Avg Buy: 289","1. NI: 295,890 lot (8.55B) [Bandar] | Avg Sell: 289
2. AK: 137,721 lot (3.95B) [Bandar] | Avg Sell: 287
3. AI: 80,401 lot (2.31B) [Bandar] | Avg Sell: 287
4. SQ: 55,569 lot (1.59B) [Bandar] | Avg Sell: 287
5. CP: 42,251 lot (1.21B) [Mix] | Avg Buy: 292 | Avg Sell: 287",36531,"Buyer: Bandar 72%, Seller: Bandar 93% | Avg Buy Price: 288 | Avg Sell Price: 287",288.2,,292.0,287.4
PTBA,"1. ZP: 80,357 lot (21.10B) [Bandar] | Avg Buy: 2,625
2. AK: 37,561 lot (9.82B) [Bandar] | Avg Buy: 2,614
3. BK: 34,519 lot (9.06B) [Bandar] | Avg Buy: 2,624
4. BB: 25,536 lot (6.60B) [Mix] | Avg Buy: 2,585
5. DH: 23,272 lot (6.15B) [Bandar] | Avg Buy: 2,643","1. XL: 49,517 lot (12.96B) [Retail] | Avg Sell: 2,617
2. CC: 41,040 lot (10.80B) [Mix] | Avg Sell: 2,631
3. GR: 29,100 lot (7.64B) [Bandar] | Avg Sell: 2,624
4. AI: 20,538 lot (5.43B) [Bandar] | Avg Sell: 2,644
5. NI: 16,508 lot (4.33B) [Bandar] | Avg Sell: 2,622",44542,"Buyer: Bandar 87%, Seller: Bandar 42% | Avg Buy Price: 2,618 | Avg Sell Price: 2,628",2618.2,,,2627.6
RALS,"1. AK: 24,058 lot (1.20B) [Bandar] | Avg Buy: 499
2. YB: 22,273 lot (1.11B) [Retail] | Avg Buy: 499 | Avg Sell: 500
3. XL: 21,629 lot (1.09B) [Retail] | Avg Buy: 502 | Avg Sell: 500
4. ZP: 21,642 lot (1.08B) [Bandar] | Avg Buy: 500
5. AN: 18,000 lot (900.90M) [Bandar] | Avg Buy: 501","1. YP: 102,400 lot (5.14B) [Mix] | Avg Sell: 502
2. PD: 25,420 lot (1.28B) [Mix] | Avg Sell: 502
3. NI: 12,964 lot (648.20M) [Bandar] | Avg Sell: 500
4. AZ: 9,907 lot (494.42M) [Retail] | Avg Sell: 499
5. DH: 6,224 lot (311.20M) [Bandar] | Avg Buy: 500 | Avg Sell: 500",-49313,"Buyer: Bandar 59%, Seller: Mix 81% | Avg Buy Price: 500 | Avg Sell Price: 501",500.2,500.0,500.0,500.6
SMDR,"1. PD: 37,336 lot (1.52B) [Mix] | Avg Buy: 406
2. ZP: 26,248 lot (1.07B) [Bandar] | Avg Buy: 407 | Avg Sell: 407
3. XL: 21,939 lot (897.31M) [Retail] | Avg Buy: 409
4. KK: 21,532 lot (873.93M) [Bandar] | Avg Buy: 407 | Avg Sell: 410
5. BB: 17,679 lot (717.77M) [Mix] | Avg Buy: 406","1. XC: 41,936 lot (1.70B) [Retail] | Avg Buy: 407 | Avg Sell: 406
2. CP: 34,589 lot (1.40B) [Mix] | Avg Buy: 410 | Avg Sell: 404
3. DR: 27,876 lot (1.13B) [Retail] | Avg Sell: 406
4. YP: 21,819 lot (876.48M) [Mix] | Avg Buy: 407 | Avg Sell: 404
5. AI: 18,340 lot (744.13M) [Bandar] | Avg Buy: 407 | Avg Sell: 406",-19826,"Buyer: Mix 44%, Seller: Retail 48% | Avg Buy Price: 407 | Avg Sell Price: 405",407.0,408.5,407.75,405.2
STAR,"1. FS: 2,088 lot (143.02M) [Bandar] | Avg Buy: 685
2. MG: 400 lot (28.20M) [Mix] | Avg Buy: 705
3. OD: 377 lot (25.82M) [Bandar] | Avg Buy: 685","1. YB: 1,233 lot (83.36M) [Retail] | Avg Buy: 706 | Avg Sell: 685
2. YP: 815 lot (56.03M) [Mix] | Avg Buy: 686 | Avg Sell: 687
3. XL: 787 lot (54.30M) [Retail] | Avg Sell: 690
4. DR: 580 lot (36.08M) [Retail] | Avg Sell: 622
5. AI: 464 lot (33.87M) [Bandar] | Avg Sell: 730",-1014,"Buyer: Bandar 86%, Seller: Retail 67% | Avg Buy Price: 692 | Avg Sell Price: 683",691.6666666666666,,696.0,682.8
TOTL,"1. XL: 12,357 lot (1.32B) [Retail] | Avg Buy: 1,070
2. AZ: 2,883 lot (311.36M) [Retail] | Avg Buy: 1,080
3. YU: 1,657 lot (176.14M) [Bandar] | Avg Buy: 1,063
4. AK: 1,297 lot (139.96M) [Bandar] | Avg Buy: 1,076 | Avg Sell: 1,062
5. BQ: 569 lot (60.66M) [Bandar] | Avg Buy: 1,066","1. KZ: 7,553 lot (809.68M) [Mix] | Avg Sell: 1,072
2. CC: 7,188 lot (768.07M) [Mix] | Avg Sell: 1,069
3. KK: 2,498 lot (268.92M) [Bandar] | Avg Sell: 1,077
4. SQ: 1,055 lot (111.81M) [Bandar] | Avg Buy: 1,062 | Avg Sell: 1,060
5. XC: 978 lot (103.98M) [Retail] | Avg Sell: 1,063",-509,"Buyer: Retail 81%, Seller: Mix 76% | Avg Buy Price: 1,071 | Avg Sell Price: 1,068",1071.0,1062.0,1062.0,1068.2
TPMA,"1. AZ: 36,224 lot (2.24B) [Retail] | Avg Buy: 618
2. BK: 16,777 lot (1.03B) [Bandar] | Avg Buy: 616
3. ZP: 14,671 lot (909.82M) [Bandar] | Avg Buy: 620 | Avg Sell: 618
4. AK: 11,269 lot (696.23M) [Bandar] | Avg Buy: 618
5. NI: 8,571 lot (524.09M) [Bandar] | Avg Buy: 611","1. CC: 25,134 lot (1.55B) [Mix] | Avg Buy: 619 | Avg Sell: 616
2. YP: 18,094 lot (1.12B) [Mix] | Avg Sell: 619
3. XL: 17,831 lot (1.10B) [Retail] | Avg Sell: 616
4. SQ: 9,621 lot (596.52M) [Bandar] | Avg Buy: 611 | Avg Sell: 619
5. EP: 9,089 lot (563.19M) [Mix] | Avg Sell: 620",7743,"Buyer: Bandar 59%, Seller: Mix 66% | Avg Buy Price: 617 | Avg Sell Price: 618",616.6,618.0,615.0,618.0
WEHA,"1. XL: 17,021 lot (253.61M) [Retail] | Avg Buy: 149
2. YP: 11,385 lot (168.31M) [Mix] | Avg Buy: 148 | Avg Sell: 150
3. XC: 6,621 lot (99.51M) [Retail] | Avg Buy: 150
4. BK: 5,096 lot (75.93M) [Bandar] | Avg Buy: 149
5. AO: 1,600 lot (24.00M) [Bandar] | Avg Buy: 150","1. PD: 24,090 lot (356.53M) [Mix] | Avg Sell: 148
2. CP: 8,143 lot (121.33M) [Mix] | Avg Sell: 149
3. SQ: 3,856 lot (57.07M) [Bandar] | Avg Sell: 148
4. CC: 3,068 lot (47.20M) [Mix] | Avg Buy: 148 | Avg Sell: 149
5. KK: 1,856 lot (28.03M) [Bandar] | Avg Sell: 151",710,"Buyer: Retail 57%, Seller: Mix 86% | Avg Buy Price: 149 | Avg Sell Price: 149",149.2,150.0,148.0,149.0
WINS,"1. SQ: 40,520 lot (2.25B) [Bandar] | Avg Buy: 555 | Avg Sell: 545
2. XA: 13,978 lot (747.82M) [Bandar] | Avg Buy: 535
3. LG: 10,328 lot (568.09M) [Bandar] | Avg Buy: 550
4. NI: 10,190 lot (560.64M) [Bandar] | Avg Buy: 550 | Avg Sell: 542
5. ZP: 4,933 lot (273.47M) [Bandar] | Avg Buy: 554 | Avg Sell: 547","1. XL: 32,331 lot (1.77B) [Retail] | Avg Sell: 549
2. PD: 23,704 lot (1.27B) [Mix] | Avg Buy: 547 | Avg Sell: 538
3. YU: 21,842 lot (1.22B) [Bandar] | Avg Sell: 559
4. MG: 11,673 lot (643.18M) [Mix] | Avg Sell: 551
5. AK: 2,866 lot (158.72M) [Bandar] | Avg Sell: 554",-12467,"Buyer: Bandar 100%, Seller: Mix 38% | Avg Buy Price: 549 | Avg Sell Price: 550",548.8,544.6666666666666,547.0,550.2
CAMP,"1. YP: 11,692 lot (259.47M) [Mix] | Avg Buy: 222
2. AK: 135 lot (2.97M) [Bandar] | Avg Buy: 220","1. XL: 4,135 lot (91.38M) [Retail] | Avg Sell: 221
2. PD: 968 lot (21.68M) [Mix] | Avg Sell: 224
3. CC: 574 lot (12.57M) [Mix] | Avg Sell: 219
4. NI: 506 lot (11.18M) [Bandar] | Avg Sell: 221
5. OD: 492 lot (10.92M) [Bandar] | Avg Sell: 222",5152,"Buyer: Mix 99%, Seller: Retail 62% | Avg Buy Price: 221 | Avg Sell Price: 221",221.0,,,221.4
TUGU,"1. AI: 23,697 lot (3.52B) [Bandar] | Avg Buy: 1,487
2. ZP: 15,325 lot (2.23B) [Bandar] | Avg Buy: 1,452
3. BK: 12,341 lot (1.80B) [Bandar] | Avg Buy: 1,462
4. MG: 10,454 lot (1.52B) [Mix] | Avg Buy: 1,455
5. AK: 7,336 lot (1.07B) [Bandar] | Avg Buy: 1,464","1. PD: 25,369 lot (3.68B) [Mix] | Avg Sell: 1,451
2. DH: 23,098 lot (3.40B) [Bandar] | Avg Sell: 1,474
3. XL: 13,743 lot (1.99B) [Retail] | Avg Sell: 1,450
4. NI: 7,193 lot (1.05B) [Bandar] | Avg Sell: 1,464
5. CC: 6,000 lot (894.29M) [Mix] | Avg Buy: 1,442 | Avg Sell: 1,471",-6250,"Buyer: Bandar 85%, Seller: Mix 42% | Avg Buy Price: 1,464 | Avg Sell Price: 1,462",1464.0,,1442.0,1462.0
TCPI,"1. AG: 1,463 lot (1.63B) [Bandar] | Avg Buy: 11,165
2. ZP: 258 lot (286.87M) [Bandar] | Avg Buy: 11,119
3. YU: 204 lot (214.50M) [Bandar] | Avg Buy: 11,055 | Avg Sell: 11,154
4. XL: 140 lot (156.00M) [Retail] | Avg Buy: 11,143
5. EL: 29 lot (31.60M) [Bandar] | Avg Buy: 11,007 | Avg Sell: 11,134","1. BK: 758 lot (832.33M) [Bandar] | Avg Buy: 11,188 | Avg Sell: 11,005
2. CP: 285 lot (316.35M) [Mix] | Avg Sell: 11,100
3. BB: 267 lot (297.62M) [Mix] | Avg Sell: 11,147
4. CC: 255 lot (282.32M) [Mix] | Avg Sell: 11,072
5. TS: 177 lot (195.09M) [Bandar] | Avg Sell: 11,022",352,"Buyer: Bandar 93%, Seller: Bandar 54% | Avg Buy Price: 11,098 | Avg Sell Price: 11,069",11097.8,11144.0,11188.0,11069.2
LAND,"1. YB: 18,258 lot (138.57M) [Retail] | Avg Buy: 76
2. XL: 17,211 lot (134.25M) [Retail] | Avg Buy: 78
3. CP: 2,595 lot (19.46M) [Mix] | Avg Buy: 75
4. IU: 750 lot (5.55M) [Bandar] | Avg Buy: 74
5. LG: 495 lot (3.81M) [Bandar] | Avg Buy: 77","1. AG: 15,324 lot (115.98M) [Bandar] | Avg Buy: 78 | Avg Sell: 76
2. XC: 7,322 lot (57.11M) [Retail] | Avg Sell: 78
3. AI: 5,350 lot (41.73M) [Bandar] | Avg Sell: 78
4. CC: 4,294 lot (33.49M) [Mix] | Avg Sell: 78
5. XA: 4,191 lot (32.69M) [Bandar] | Avg Sell: 78",2828,"Buyer: Retail 90%, Seller: Bandar 68% | Avg Buy Price: 76 | Avg Sell Price: 78",76.0,,78.0,77.6
