stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
CASH,"1. YB: 11,199 lot (175.87M) [Retail] | Avg Buy: 157
2. CC: 2,930 lot (45.06M) [Mix] | Avg Buy: 155 | Avg Sell: 160
3. AK: 2,759 lot (42.76M) [Bandar] | Avg Buy: 155
4. EP: 2,001 lot (31.42M) [Mix] | Avg Buy: 157
5. BB: 2,000 lot (31.00M) [Mix] | Avg Buy: 155","1. NI: 8,756 lot (138.17M) [Bandar] | Avg Sell: 158
2. XL: 5,784 lot (90.23M) [Retail] | Avg Sell: 156
3. CP: 4,016 lot (63.85M) [Mix] | Avg Sell: 159
4. MG: 2,730 lot (42.04M) [Mix] | Avg Sell: 154
5. PD: 2,931 lot (40.30M) [Mix] | Avg Buy: 160 | Avg Sell: 154",-3328,"Buyer: Retail 54%, Seller: Mix 40% | Avg Buy Price: 156 | Avg Sell Price: 156",155.8,160.0,160.0,156.2
CLAY,"1. HD: 840 lot (244.36M) [Bandar] | Avg Buy: 2,909
2. AZ: 476 lot (138.41M) [Retail] | Avg Buy: 2,908
3. SF: 327 lot (95.16M) [Bandar] | Avg Buy: 2,910
4. YJ: 324 lot (94.28M) [Retail] | Avg Buy: 2,910
5. PC: 179 lot (51.91M) [Bandar] | Avg Buy: 2,900","1. ID: 1,500 lot (435.50M) [Bandar] | Avg Sell: 2,903
2. TP: 567 lot (165.11M) [Bandar] | Avg Sell: 2,912
3. EP: 341 lot (99.23M) [Mix] | Avg Sell: 2,910
4. IH: 317 lot (92.25M) [Mix] | Avg Sell: 2,910
5. EL: 278 lot (80.73M) [Bandar] | Avg Sell: 2,904",-857,"Buyer: Bandar 63%, Seller: Bandar 78% | Avg Buy Price: 2,907 | Avg Sell Price: 2,908",2907.4,,,2907.8
DRMA,"1. BB: 4,942 lot (524.00M) [Mix] | Avg Buy: 1,060
2. XL: 4,169 lot (442.30M) [Retail] | Avg Buy: 1,061
3. AK: 2,157 lot (229.44M) [Bandar] | Avg Buy: 1,064
4. PD: 2,096 lot (221.13M) [Mix] | Avg Buy: 1,055
5. AZ: 1,934 lot (205.19M) [Retail] | Avg Buy: 1,060 | Avg Sell: 1,056","1. CP: 7,503 lot (794.87M) [Mix] | Avg Sell: 1,059
2. YU: 3,226 lot (341.96M) [Bandar] | Avg Sell: 1,060
3. ZP: 3,005 lot (320.03M) [Bandar] | Avg Sell: 1,065
4. YP: 1,397 lot (148.92M) [Mix] | Avg Sell: 1,066
5. CC: 716 lot (76.90M) [Mix] | Avg Buy: 1,057 | Avg Sell: 1,070",-549,"Buyer: Mix 46%, Seller: Mix 61% | Avg Buy Price: 1,060 | Avg Sell Price: 1,064",1060.0,1056.0,1057.0,1064.0
DSFI,"1. ES: 20,000 lot (231.00M) [Mix] | Avg Buy: 116
2. XC: 14,019 lot (163.40M) [Retail] | Avg Buy: 117
3. DX: 8,817 lot (103.41M) [Bandar] | Avg Buy: 117 | Avg Sell: 112
4. PD: 7,274 lot (93.93M) [Mix] | Avg Buy: 119 | Avg Sell: 115
5. EP: 7,804 lot (92.13M) [Mix] | Avg Buy: 118","1. CC: 50,429 lot (597.35M) [Mix] | Avg Sell: 118
2. XL: 23,471 lot (275.50M) [Retail] | Avg Sell: 117
3. AK: 13,973 lot (169.91M) [Bandar] | Avg Buy: 115 | Avg Sell: 121
4. CP: 1,782 lot (20.14M) [Mix] | Avg Buy: 118 | Avg Sell: 116
5. XA: 1,602 lot (17.92M) [Bandar] | Avg Buy: 120 | Avg Sell: 118",-33343,"Buyer: Mix 61%, Seller: Mix 57% | Avg Buy Price: 117 | Avg Sell Price: 118",117.4,113.5,117.66666666666667,118.0
ENRG,"1. YU: 231,921 lot (36.80B) [Bandar] | Avg Buy: 1,587
2. MU: 125,076 lot (19.44B) [Bandar] | Avg Buy: 1,554
3. ZP: 64,005 lot (10.04B) [Bandar] | Avg Buy: 1,569
4. YB: 62,702 lot (9.79B) [Retail] | Avg Buy: 1,562 | Avg Sell: 1,564
5. IF: 52,959 lot (8.40B) [Mix] | Avg Buy: 1,587","1. AK: 181,440 lot (28.22B) [Bandar] | Avg Buy: 1,572 | Avg Sell: 1,556
2. OD: 146,135 lot (22.93B) [Bandar] | Avg Sell: 1,569
3. II: 88,450 lot (14.19B) [Mix] | Avg Buy: 1,548 | Avg Sell: 1,589
4. AO: 59,053 lot (9.19B) [Bandar] | Avg Buy: 1,621 | Avg Sell: 1,557
5. CC: 46,321 lot (7.29B) [Mix] | Avg Buy: 1,572 | Avg Sell: 1,573",15264,"Buyer: Bandar 78%, Seller: Bandar 74% | Avg Buy Price: 1,572 | Avg Sell Price: 1,569",1571.8,1564.0,1578.25,1568.8
EURO,"1. BR: 2,866 lot (278.00M) [Bandar] | Avg Buy: 970
2. PC: 2,000 lot (215.00M) [Bandar] | Avg Buy: 1,075
3. YJ: 2,050 lot (200.90M) [Retail] | Avg Buy: 980
4. MG: 1,550 lot (151.90M) [Mix] | Avg Buy: 980
5. XL: 1,177 lot (126.53M) [Retail] | Avg Buy: 1,075","1. PD: 7,514 lot (757.97M) [Mix] | Avg Sell: 1,009
2. MU: 3,710 lot (389.32M) [Bandar] | Avg Sell: 1,049
3. SH: 500 lot (53.75M) [Bandar] | Avg Sell: 1,075
4. MI: 500 lot (49.00M) [Bandar] | Avg Sell: 980
5. DH: 252 lot (24.70M) [Bandar] | Avg Sell: 980",-2833,"Buyer: Bandar 50%, Seller: Mix 60% | Avg Buy Price: 1,016 | Avg Sell Price: 1,019",1016.0,,,1018.6
GJTL,"1. BB: 20,219 lot (2.24B) [Mix] | Avg Buy: 1,110
2. XL: 2,460 lot (274.64M) [Retail] | Avg Buy: 1,116
3. KK: 2,073 lot (229.07M) [Bandar] | Avg Buy: 1,105
4. XA: 2,000 lot (221.00M) [Bandar] | Avg Buy: 1,105
5. HP: 1,910 lot (214.88M) [Bandar] | Avg Buy: 1,125","1. DH: 9,463 lot (1.05B) [Bandar] | Avg Sell: 1,111
2. AO: 8,000 lot (887.00M) [Bandar] | Avg Sell: 1,109
3. AK: 2,962 lot (330.00M) [Bandar] | Avg Sell: 1,114
4. CC: 2,512 lot (282.82M) [Mix] | Avg Buy: 1,105 | Avg Sell: 1,120
5. YP: 2,170 lot (241.99M) [Mix] | Avg Buy: 1,104 | Avg Sell: 1,113",3555,"Buyer: Mix 71%, Seller: Bandar 81% | Avg Buy Price: 1,112 | Avg Sell Price: 1,113",1112.2,,1104.5,1113.4
HBAT,"1. AZ: 8,726 lot (416.05M) [Retail] | Avg Buy: 477
2. CP: 5,150 lot (248.75M) [Mix] | Avg Buy: 483
3. YP: 611 lot (28.29M) [Mix] | Avg Buy: 463
4. MG: 110 lot (5.10M) [Mix] | Avg Buy: 464
5. XL: 95 lot (-2,952,700) [Retail] | Avg Buy: 466 | Avg Sell: 483","1. PG: 12,363 lot (580.66M) [Mix] | Avg Sell: 470
2. CC: 723 lot (35.25M) [Mix] | Avg Buy: 465 | Avg Sell: 478
3. XC: 643 lot (30.22M) [Retail] | Avg Sell: 470
4. GR: 300 lot (13.86M) [Bandar] | Avg Sell: 462
5. ZP: 237 lot (11.47M) [Bandar] | Avg Sell: 484",426,"Buyer: Retail 60%, Seller: Mix 92% | Avg Buy Price: 471 | Avg Sell Price: 473",470.6,483.0,465.0,472.8
HMSP,"1. YU: 64,540 lot (5.73B) [Bandar] | Avg Buy: 887
2. PD: 40,647 lot (3.60B) [Mix] | Avg Buy: 886
3. DX: 38,958 lot (3.44B) [Bandar] | Avg Buy: 882
4. BQ: 35,530 lot (3.14B) [Bandar] | Avg Buy: 883
5. CC: 28,418 lot (2.50B) [Mix] | Avg Buy: 880 | Avg Sell: 887","1. YB: 56,083 lot (4.91B) [Retail] | Avg Sell: 876
2. YP: 44,491 lot (3.93B) [Mix] | Avg Sell: 882
3. AK: 42,426 lot (3.75B) [Bandar] | Avg Sell: 885
4. XA: 21,217 lot (1.88B) [Bandar] | Avg Sell: 885
5. BK: 20,629 lot (1.82B) [Bandar] | Avg Sell: 884",23247,"Buyer: Bandar 67%, Seller: Bandar 46% | Avg Buy Price: 884 | Avg Sell Price: 882",883.6,887.0,,882.4
HRTA,"1. AK: 111,562 lot (33.70B) [Bandar] | Avg Buy: 3,021
2. BK: 62,607 lot (19.20B) [Bandar] | Avg Buy: 3,067
3. DR: 54,572 lot (16.85B) [Retail] | Avg Buy: 3,084 | Avg Sell: 2,970
4. BB: 23,935 lot (7.05B) [Mix] | Avg Buy: 2,947
5. CC: 19,165 lot (5.29B) [Mix] | Avg Buy: 2,907 | Avg Sell: 3,093","1. ES: 38,800 lot (12.03B) [Mix] | Avg Sell: 3,101
2. RF: 35,000 lot (10.56B) [Bandar] | Avg Sell: 3,018
3. XL: 30,523 lot (9.21B) [Retail] | Avg Sell: 3,016
4. CP: 28,555 lot (8.44B) [Mix] | Avg Sell: 2,957
5. SQ: 27,274 lot (8.14B) [Bandar] | Avg Sell: 2,985",111689,"Buyer: Bandar 64%, Seller: Mix 42% | Avg Buy Price: 3,005 | Avg Sell Price: 3,015",3005.2,3031.5,,3015.4
INDY,"1. NI: 21,272 lot (7.77B) [Bandar] | Avg Buy: 3,653
2. ZP: 19,423 lot (6.99B) [Bandar] | Avg Buy: 3,601
3. BK: 18,795 lot (6.71B) [Bandar] | Avg Buy: 3,572
4. GR: 15,917 lot (5.57B) [Bandar] | Avg Buy: 3,499
5. OD: 12,849 lot (4.61B) [Bandar] | Avg Buy: 3,591","1. CC: 49,523 lot (18.32B) [Mix] | Avg Buy: 3,495 | Avg Sell: 3,695
2. IF: 34,408 lot (11.97B) [Mix] | Avg Buy: 3,688 | Avg Sell: 3,479
3. LG: 31,503 lot (10.97B) [Bandar] | Avg Sell: 3,482
4. MG: 14,238 lot (4.98B) [Mix] | Avg Buy: 3,726 | Avg Sell: 3,508
5. CP: 12,799 lot (4.61B) [Mix] | Avg Sell: 3,603",-54215,"Buyer: Bandar 100%, Seller: Mix 78% | Avg Buy Price: 3,583 | Avg Sell Price: 3,553",3583.2,,3636.3333333333335,3553.4
ITMA,"1. HD: 95,617 lot (24.43B) [Bandar] | Avg Buy: 2,555
2. BR: 13,834 lot (3.50B) [Bandar] | Avg Buy: 2,530
3. CP: 2,381 lot (603.04M) [Mix] | Avg Buy: 2,533
4. AK: 1,538 lot (393.26M) [Bandar] | Avg Buy: 2,557
5. YU: 705 lot (174.62M) [Bandar] | Avg Buy: 2,510 | Avg Sell: 2,562","1. MU: 50,300 lot (12.83B) [Bandar] | Avg Sell: 2,551
2. II: 50,000 lot (12.20B) [Mix] | Avg Sell: 2,440
3. TS: 13,225 lot (3.34B) [Bandar] | Avg Buy: 2,583 | Avg Sell: 2,527
4. CC: 1,376 lot (343.89M) [Mix] | Avg Buy: 2,548 | Avg Sell: 2,518
5. BK: 442 lot (110.83M) [Bandar] | Avg Buy: 2,560 | Avg Sell: 2,528",-1268,"Buyer: Bandar 98%, Seller: Bandar 55% | Avg Buy Price: 2,537 | Avg Sell Price: 2,513",2537.0,2562.0,2563.6666666666665,2512.8
ITMG,"1. AK: 4,520 lot (10.19B) [Bandar] | Avg Buy: 22,547
2. ZP: 3,400 lot (7.67B) [Bandar] | Avg Buy: 22,555
3. NI: 3,318 lot (7.49B) [Bandar] | Avg Buy: 22,584
4. MG: 426 lot (957.62M) [Mix] | Avg Buy: 22,479
5. XC: 312 lot (703.96M) [Retail] | Avg Buy: 22,557 | Avg Sell: 22,523","1. DX: 2,293 lot (5.16B) [Bandar] | Avg Buy: 22,600 | Avg Sell: 22,501
2. IF: 1,649 lot (3.73B) [Mix] | Avg Sell: 22,603
3. BQ: 1,245 lot (2.81B) [Bandar] | Avg Sell: 22,602
4. AI: 1,185 lot (2.67B) [Bandar] | Avg Buy: 22,504 | Avg Sell: 22,530
5. YP: 1,091 lot (2.46B) [Mix] | Avg Sell: 22,547",4513,"Buyer: Bandar 94%, Seller: Bandar 63% | Avg Buy Price: 22,544 | Avg Sell Price: 22,557",22544.4,22523.0,22552.0,22556.6
JTPE,"1. PD: 3,191 lot (189.95M) [Mix] | Avg Buy: 595
2. LS: 2,393 lot (143.90M) [Retail] | Avg Buy: 601
3. AG: 2,415 lot (142.49M) [Bandar] | Avg Buy: 590
4. SF: 2,214 lot (131.95M) [Bandar] | Avg Buy: 596
5. IH: 2,178 lot (130.13M) [Mix] | Avg Buy: 597","1. IN: 5,900 lot (353.44M) [Bandar] | Avg Sell: 599
2. AK: 4,909 lot (291.61M) [Bandar] | Avg Sell: 594
3. AZ: 3,448 lot (207.24M) [Retail] | Avg Sell: 601
4. BK: 2,702 lot (162.66M) [Bandar] | Avg Sell: 602
5. IU: 1,917 lot (115.40M) [Bandar] | Avg Sell: 602",-6485,"Buyer: Mix 43%, Seller: Bandar 82% | Avg Buy Price: 596 | Avg Sell Price: 600",595.8,,,599.6
KMTR,"1. RF: 2,000 lot (57.60M) [Bandar] | Avg Buy: 288
2. CC: 1,632 lot (47.16M) [Mix] | Avg Buy: 289
3. YP: 835 lot (23.63M) [Mix] | Avg Buy: 283
4. DR: 500 lot (14.15M) [Retail] | Avg Buy: 283
5. RS: 100 lot (2.90M) [Bandar] | Avg Buy: 290","1. GR: 2,041 lot (58.78M) [Bandar] | Avg Sell: 288
2. XA: 1,758 lot (49.40M) [Bandar] | Avg Sell: 281
3. OD: 196 lot (5.61M) [Bandar] | Avg Sell: 286",1072,"Buyer: Mix 49%, Seller: Bandar 100% | Avg Buy Price: 287 | Avg Sell Price: 285",286.6,,,285.0
LAJU,"1. XL: 81,860 lot (849.44M) [Retail] | Avg Buy: 104
2. PD: 38,592 lot (395.95M) [Mix] | Avg Buy: 103
3. OD: 28,759 lot (287.71M) [Bandar] | Avg Buy: 100 | Avg Sell: 105
4. GR: 22,969 lot (231.99M) [Bandar] | Avg Buy: 101
5. AI: 23,190 lot (229.58M) [Bandar] | Avg Buy: 99","1. CC: 124,412 lot (1.27B) [Mix] | Avg Sell: 102
2. YP: 43,265 lot (437.13M) [Mix] | Avg Sell: 101
3. CP: 37,177 lot (381.25M) [Mix] | Avg Sell: 103
4. AZ: 22,765 lot (229.93M) [Retail] | Avg Sell: 101
5. AK: 19,032 lot (205.99M) [Bandar] | Avg Buy: 101 | Avg Sell: 105",-51281,"Buyer: Retail 42%, Seller: Mix 83% | Avg Buy Price: 101 | Avg Sell Price: 102",101.4,105.0,101.0,102.4
LPCK,"1. PD: 10,772 lot (891.80M) [Mix] | Avg Buy: 828
2. YU: 3,200 lot (266.76M) [Bandar] | Avg Buy: 834
3. IF: 2,815 lot (233.59M) [Mix] | Avg Buy: 830
4. AZ: 2,135 lot (176.27M) [Retail] | Avg Buy: 826
5. DR: 1,898 lot (156.17M) [Retail] | Avg Buy: 823","1. AK: 6,883 lot (570.19M) [Bandar] | Avg Sell: 828
2. YB: 3,002 lot (246.16M) [Retail] | Avg Sell: 820
3. SQ: 2,290 lot (187.55M) [Bandar] | Avg Sell: 819
4. HD: 1,560 lot (130.95M) [Bandar] | Avg Sell: 839
5. KK: 1,516 lot (123.71M) [Bandar] | Avg Sell: 816",5569,"Buyer: Mix 65%, Seller: Bandar 80% | Avg Buy Price: 828 | Avg Sell Price: 824",828.2,,,824.4
LPKR,"1. YU: 972,493 lot (9.82B) [Bandar] | Avg Buy: 101
2. CD: 50,002 lot (510.02M) [Bandar] | Avg Buy: 102
3. YP: 27,256 lot (284.36M) [Mix] | Avg Buy: 102 | Avg Sell: 101
4. DR: 18,717 lot (195.77M) [Retail] | Avg Buy: 103 | Avg Sell: 101
5. IF: 16,845 lot (173.32M) [Mix] | Avg Buy: 103","1. PD: 250,652 lot (2.53B) [Mix] | Avg Buy: 102 | Avg Sell: 101
2. KK: 162,128 lot (1.65B) [Bandar] | Avg Sell: 102
3. AK: 156,556 lot (1.61B) [Bandar] | Avg Sell: 103
4. XL: 151,303 lot (1.53B) [Retail] | Avg Buy: 102 | Avg Sell: 101
5. EP: 131,303 lot (1.34B) [Mix] | Avg Sell: 102",233371,"Buyer: Bandar 94%, Seller: Mix 45% | Avg Buy Price: 102 | Avg Sell Price: 102",102.2,101.0,102.0,101.8
LPPF,"1. XL: 9,622 lot (1.84B) [Retail] | Avg Buy: 1,912
2. YP: 3,316 lot (633.90M) [Mix] | Avg Buy: 1,912
3. PD: 2,544 lot (486.64M) [Mix] | Avg Buy: 1,913
4. GR: 1,684 lot (323.10M) [Bandar] | Avg Buy: 1,919
5. NI: 815 lot (155.85M) [Bandar] | Avg Buy: 1,912","1. CC: 8,217 lot (1.57B) [Mix] | Avg Sell: 1,909
2. ZP: 2,825 lot (541.11M) [Bandar] | Avg Buy: 1,914 | Avg Sell: 1,915
3. YU: 2,515 lot (480.87M) [Bandar] | Avg Sell: 1,912
4. BK: 1,744 lot (333.67M) [Bandar] | Avg Sell: 1,913
5. OD: 1,454 lot (278.98M) [Bandar] | Avg Buy: 1,911 | Avg Sell: 1,918",1226,"Buyer: Retail 54%, Seller: Bandar 51% | Avg Buy Price: 1,914 | Avg Sell Price: 1,913",1913.6,,1912.5,1913.4
MAPI,"1. AK: 116,011 lot (15.24B) [Bandar] | Avg Buy: 1,314
2. BK: 64,456 lot (8.39B) [Bandar] | Avg Buy: 1,304 | Avg Sell: 1,326
3. PD: 35,613 lot (4.71B) [Mix] | Avg Buy: 1,319 | Avg Sell: 1,307
4. NI: 27,136 lot (3.60B) [Bandar] | Avg Buy: 1,326
5. BB: 18,761 lot (2.45B) [Mix] | Avg Buy: 1,310 | Avg Sell: 1,321","1. RX: 117,365 lot (15.29B) [Bandar] | Avg Buy: 1,334 | Avg Sell: 1,304
2. AZ: 50,015 lot (6.52B) [Retail] | Avg Sell: 1,304
3. ZP: 47,783 lot (6.27B) [Bandar] | Avg Sell: 1,312
4. KZ: 40,146 lot (5.26B) [Mix] | Avg Sell: 1,310
5. DR: 24,888 lot (3.30B) [Retail] | Avg Sell: 1,327",-18220,"Buyer: Bandar 79%, Seller: Bandar 59% | Avg Buy Price: 1,315 | Avg Sell Price: 1,311",1314.6,1318.0,1334.0,1311.4
