stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
TLKM,"1. AK: 519,669 lot (185.12B) [Bandar] | Avg Buy: 3,562
2. AG: 22,249 lot (7.87B) [Bandar] | Avg Buy: 3,536
3. KZ: 20,110 lot (7.21B) [Mix] | Avg Buy: 3,559 | Avg Sell: 3,540
4. YP: 16,923 lot (6.00B) [Mix] | Avg Buy: 3,562 | Avg Sell: 3,611
5. SQ: 15,650 lot (5.54B) [Bandar] | Avg Buy: 3,542","1. BK: 230,652 lot (81.92B) [Bandar] | Avg Sell: 3,552
2. YU: 156,431 lot (55.65B) [Bandar] | Avg Buy: 3,616 | Avg Sell: 3,559
3. CC: 70,415 lot (25.39B) [Mix] | Avg Sell: 3,605
4. PD: 62,793 lot (22.23B) [Mix] | Avg Buy: 3,587 | Avg Sell: 3,545
5. ZP: 62,333 lot (21.95B) [Bandar] | Avg Buy: 3,620 | Avg Sell: 3,548",11977,"Buyer: Bandar 94%, Seller: Bandar 77% | Avg Buy Price: 3,552 | Avg Sell Price: 3,562",3552.2,3575.5,3607.6666666666665,3561.8
TPMA,"1. XL: 27,723 lot (1.69B) [Retail] | Avg Buy: 611
2. AZ: 6,134 lot (374.23M) [Retail] | Avg Buy: 610
3. PD: 5,096 lot (306.94M) [Mix] | Avg Buy: 605 | Avg Sell: 610
4. DX: 3,002 lot (183.12M) [Bandar] | Avg Buy: 610
5. CP: 3,001 lot (182.73M) [Mix] | Avg Buy: 609 | Avg Sell: 610","1. CC: 27,241 lot (1.66B) [Mix] | Avg Sell: 610
2. SQ: 12,439 lot (759.41M) [Bandar] | Avg Sell: 611
3. DH: 5,745 lot (353.71M) [Bandar] | Avg Sell: 616
4. XA: 1,979 lot (121.71M) [Bandar] | Avg Sell: 615
5. DR: 1,497 lot (91.47M) [Retail] | Avg Sell: 611",-3945,"Buyer: Retail 75%, Seller: Mix 56% | Avg Buy Price: 609 | Avg Sell Price: 613",609.0,610.0,,612.6
ULTJ,"1. BB: 19,894 lot (3.28B) [Mix] | Avg Buy: 1,650
2. RX: 13,172 lot (2.17B) [Bandar] | Avg Buy: 1,649
3. ZP: 6,925 lot (1.14B) [Bandar] | Avg Buy: 1,643
4. NI: 5,729 lot (939.06M) [Bandar] | Avg Buy: 1,640 | Avg Sell: 1,653
5. LG: 3,031 lot (499.51M) [Bandar] | Avg Buy: 1,648","1. AT: 30,097 lot (4.95B) [Bandar] | Avg Sell: 1,645
2. KK: 10,323 lot (1.69B) [Bandar] | Avg Buy: 1,626 | Avg Sell: 1,639
3. CC: 9,913 lot (1.64B) [Mix] | Avg Sell: 1,653
4. KZ: 7,098 lot (1.17B) [Mix] | Avg Sell: 1,644
5. XL: 1,140 lot (183.58M) [Retail] | Avg Buy: 1,647 | Avg Sell: 1,625",-9820,"Buyer: Bandar 59%, Seller: Bandar 69% | Avg Buy Price: 1,646 | Avg Sell Price: 1,641",1646.0,1653.0,1636.5,1641.2
UNTR,"1. BK: 28,897 lot (83.32B) [Bandar] | Avg Buy: 28,833
2. YP: 6,678 lot (19.51B) [Mix] | Avg Buy: 29,215
3. XL: 5,129 lot (15.18B) [Retail] | Avg Buy: 29,587
4. ZP: 2,412 lot (8.03B) [Bandar] | Avg Buy: 30,686 | Avg Sell: 28,809
5. SQ: 1,939 lot (5.64B) [Bandar] | Avg Buy: 29,107","1. AK: 26,575 lot (78.15B) [Bandar] | Avg Sell: 29,406
2. BB: 13,758 lot (39.25B) [Mix] | Avg Buy: 30,698 | Avg Sell: 28,918
3. PD: 8,988 lot (27.70B) [Mix] | Avg Buy: 29,025 | Avg Sell: 30,580
4. KZ: 4,983 lot (13.96B) [Mix] | Avg Buy: 30,493 | Avg Sell: 28,600
5. CC: 2,074 lot (5.71B) [Mix] | Avg Buy: 30,584 | Avg Sell: 28,912",-11323,"Buyer: Bandar 74%, Seller: Mix 53% | Avg Buy Price: 29,486 | Avg Sell Price: 29,283",29485.6,28809.0,30200.0,29283.2
WEHA,"1. CC: 28,531 lot (419.84M) [Mix] | Avg Buy: 147
2. KI: 20,524 lot (305.74M) [Bandar] | Avg Buy: 149
3. KK: 9,814 lot (150.15M) [Bandar] | Avg Buy: 153
4. YB: 8,191 lot (129.03M) [Retail] | Avg Buy: 156 | Avg Sell: 145
5. AK: 4,571 lot (67.61M) [Bandar] | Avg Buy: 148","1. XL: 26,067 lot (376.68M) [Retail] | Avg Buy: 155 | Avg Sell: 146
2. CP: 13,285 lot (201.63M) [Mix] | Avg Sell: 152
3. YP: 12,971 lot (201.48M) [Mix] | Avg Sell: 155
4. NI: 5,339 lot (79.89M) [Bandar] | Avg Sell: 150
5. XC: 4,649 lot (71.59M) [Retail] | Avg Sell: 154",9320,"Buyer: Bandar 49%, Seller: Retail 49% | Avg Buy Price: 151 | Avg Sell Price: 151",150.6,145.0,155.0,151.4
BELL,"1. CP: 73,762 lot (1.60B) [Mix] | Avg Buy: 217
2. XL: 64,652 lot (1.57B) [Retail] | Avg Buy: 231 | Avg Sell: 207
3. MG: 65,546 lot (1.50B) [Mix] | Avg Buy: 229
4. AK: 33,097 lot (725.04M) [Bandar] | Avg Buy: 219
5. CC: 16,722 lot (289.58M) [Mix] | Avg Buy: 207 | Avg Sell: 228","1. AO: 97,983 lot (2.23B) [Bandar] | Avg Sell: 228
2. XC: 39,475 lot (821.08M) [Retail] | Avg Sell: 208
3. PD: 30,442 lot (660.39M) [Mix] | Avg Sell: 217
4. ZP: 29,399 lot (634.01M) [Bandar] | Avg Sell: 216
5. YP: 23,500 lot (563.84M) [Mix] | Avg Buy: 210 | Avg Sell: 233",32980,"Buyer: Mix 61%, Seller: Bandar 58% | Avg Buy Price: 221 | Avg Sell Price: 220",220.6,217.5,210.0,220.4
INPS,"1. OD: 2,430 lot (164.03M) [Bandar] | Avg Buy: 675
2. XL: 1,085 lot (73.24M) [Retail] | Avg Buy: 675
3. XA: 745 lot (45.82M) [Bandar] | Avg Buy: 615
4. XC: 468 lot (31.59M) [Retail] | Avg Buy: 675","1. CP: 1,705 lot (115.09M) [Mix] | Avg Sell: 675
2. CC: 905 lot (61.09M) [Mix] | Avg Sell: 675
3. HD: 500 lot (33.75M) [Bandar] | Avg Sell: 675
4. BQ: 450 lot (30.38M) [Bandar] | Avg Sell: 675
5. YJ: 412 lot (26.62M) [Retail] | Avg Sell: 646",756,"Buyer: Bandar 67%, Seller: Mix 66% | Avg Buy Price: 660 | Avg Sell Price: 669",660.0,,,669.2
GHON,"1. XC: 331 lot (59.88M) [Retail] | Avg Buy: 1,809","1. CC: 311 lot (56.29M) [Mix] | Avg Sell: 1,810
2. ZP: 40 lot (7.16M) [Bandar] | Avg Sell: 1,790",-20,"Buyer: Retail 100%, Seller: Mix 89% | Avg Buy Price: 1,809 | Avg Sell Price: 1,800",1809.0,,,1800.0
NFCX,"1. PG: 246 lot (45.51M) [Mix] | Avg Buy: 1,850
2. CC: 147 lot (27.67M) [Mix] | Avg Buy: 1,882
3. CP: 31 lot (5.72M) [Mix] | Avg Buy: 1,845","1. AZ: 99 lot (18.81M) [Retail] | Avg Sell: 1,900
2. OD: 47 lot (8.88M) [Bandar] | Avg Sell: 1,889
3. YP: 24 lot (4.44M) [Mix] | Avg Sell: 1,848
4. QA: 20 lot (3.68M) [Bandar] | Avg Sell: 1,840
5. MU: 1 lot (188,000) [Bandar] | Avg Sell: 1,880",233,"Buyer: Mix 100%, Seller: Retail 52% | Avg Buy Price: 1,859 | Avg Sell Price: 1,871",1859.0,,,1871.4
YELO,"1. CC: 133,043 lot (1.76B) [Mix] | Avg Buy: 132 | Avg Sell: 131
2. YP: 84,581 lot (1.10B) [Mix] | Avg Buy: 130
3. AG: 65,629 lot (866.30M) [Bandar] | Avg Buy: 132
4. AZ: 54,022 lot (705.45M) [Retail] | Avg Buy: 131 | Avg Sell: 135
5. GR: 29,955 lot (398.06M) [Bandar] | Avg Buy: 133","1. XL: 379,715 lot (4.95B) [Retail] | Avg Sell: 130
2. SQ: 23,082 lot (294.46M) [Bandar] | Avg Sell: 128
3. AO: 19,269 lot (261.73M) [Bandar] | Avg Sell: 136
4. XC: 22,616 lot (246.45M) [Retail] | Avg Buy: 134 | Avg Sell: 125
5. ZP: 18,145 lot (238.59M) [Bandar] | Avg Sell: 131",-95597,"Buyer: Mix 59%, Seller: Retail 87% | Avg Buy Price: 132 | Avg Sell Price: 130",131.6,133.0,134.0,130.0
CLAY,"1. YJ: 1,016 lot (297.73M) [Retail] | Avg Buy: 2,930
2. YU: 800 lot (233.60M) [Bandar] | Avg Buy: 2,920
3. SF: 354 lot (102.97M) [Bandar] | Avg Buy: 2,909
4. AZ: 353 lot (102.72M) [Retail] | Avg Buy: 2,910
5. HD: 231 lot (66.10M) [Bandar] | Avg Buy: 2,909 | Avg Sell: 2,927","1. ID: 1,000 lot (291.50M) [Bandar] | Avg Sell: 2,915
2. TP: 637 lot (185.34M) [Bandar] | Avg Sell: 2,910
3. PC: 561 lot (164.49M) [Bandar] | Avg Sell: 2,932
4. EP: 341 lot (99.23M) [Mix] | Avg Sell: 2,910
5. SH: 322 lot (93.70M) [Bandar] | Avg Sell: 2,910",-107,"Buyer: Bandar 50%, Seller: Bandar 88% | Avg Buy Price: 2,916 | Avg Sell Price: 2,915",2915.6,2927.0,,2915.4
SFAN,"1. AR: 106 lot (20.56M) [Bandar] | Avg Buy: 1,940
2. AZ: 76 lot (14.74M) [Retail] | Avg Buy: 1,940 | Avg Sell: 1,940
3. AT: 62 lot (12.03M) [Bandar] | Avg Buy: 1,940 | Avg Sell: 1,940
4. BQ: 51 lot (9.89M) [Bandar] | Avg Buy: 1,940","1. PC: 160 lot (31.07M) [Bandar] | Avg Sell: 1,942
2. ZR: 92 lot (17.85M) [Bandar] | Avg Sell: 1,940
3. SH: 80 lot (15.52M) [Bandar] | Avg Buy: 1,943 | Avg Sell: 1,940
4. IN: 44 lot (8.54M) [Bandar] | Avg Sell: 1,942
5. AK: 42 lot (8.15M) [Bandar] | Avg Sell: 1,940",-123,"Buyer: Bandar 74%, Seller: Bandar 100% | Avg Buy Price: 1,940 | Avg Sell Price: 1,941",1940.0,1940.0,1943.0,1940.8
CASH,"1. CC: 3,645 lot (56.50M) [Mix] | Avg Buy: 155
2. YB: 2,949 lot (44.96M) [Retail] | Avg Buy: 152
3. AK: 2,759 lot (42.76M) [Bandar] | Avg Buy: 155
4. EP: 2,001 lot (31.42M) [Mix] | Avg Buy: 157
5. KK: 884 lot (13.26M) [Bandar] | Avg Buy: 150","1. PD: 11,000 lot (169.40M) [Mix] | Avg Sell: 154
2. SQ: 2,438 lot (36.81M) [Bandar] | Avg Sell: 151
3. NI: 574 lot (8.90M) [Bandar] | Avg Sell: 155
4. YP: 518 lot (8.16M) [Mix] | Avg Buy: 152 | Avg Sell: 155
5. GR: 300 lot (4.62M) [Bandar] | Avg Sell: 154",-2592,"Buyer: Mix 46%, Seller: Mix 78% | Avg Buy Price: 154 | Avg Sell Price: 154",153.8,,152.0,153.8
