stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
ITMA,"1. II: 98,482 lot (26.59B) [Mix] | Avg Buy: 2,700
2. CC: 2,183 lot (587.01M) [Mix] | Avg Buy: 2,689
3. AK: 1,963 lot (513.72M) [Bandar] | Avg Buy: 2,617
4. XL: 652 lot (169.39M) [Retail] | Avg Buy: 2,598
5. YP: 446 lot (118.55M) [Mix] | Avg Buy: 2,658","1. MU: 100,000 lot (27.00B) [Bandar] | Avg Sell: 2,700
2. MG: 1,576 lot (418.11M) [Mix] | Avg Sell: 2,653
3. YB: 960 lot (254.88M) [Retail] | Avg Sell: 2,655
4. DR: 425 lot (114.33M) [Retail] | Avg Sell: 2,690
5. PD: 291 lot (77.00M) [Mix] | Avg Sell: 2,646",474,"Buyer: Mix 97%, Seller: Bandar 97% | Avg Buy Price: 2,652 | Avg Sell Price: 2,669",2652.4,,,2668.8
ITMG,"1. ZP: 15,225 lot (42.20B) [Bandar] | Avg Buy: 27,718
2. RX: 7,653 lot (20.93B) [Bandar] | Avg Buy: 27,355
3. YU: 5,530 lot (15.31B) [Bandar] | Avg Buy: 27,683
4. BB: 4,223 lot (11.47B) [Mix] | Avg Buy: 27,151
5. TP: 2,983 lot (8.26B) [Bandar] | Avg Buy: 27,685","1. XL: 9,789 lot (26.89B) [Retail] | Avg Sell: 27,471
2. YP: 4,984 lot (13.80B) [Mix] | Avg Sell: 27,686
3. PD: 3,790 lot (10.45B) [Mix] | Avg Sell: 27,569
4. SQ: 3,095 lot (8.57B) [Bandar] | Avg Sell: 27,699
5. XC: 2,670 lot (7.35B) [Retail] | Avg Sell: 27,519",11286,"Buyer: Bandar 88%, Seller: Retail 51% | Avg Buy Price: 27,518 | Avg Sell Price: 27,589",27518.4,,,27588.8
JRPT,"1. PD: 1,989 lot (217.80M) [Mix] | Avg Buy: 1,095","1. YP: 788 lot (86.21M) [Mix] | Avg Sell: 1,094
2. CC: 640 lot (70.34M) [Mix] | Avg Sell: 1,099
3. DH: 493 lot (54.23M) [Bandar] | Avg Sell: 1,100
4. ZP: 137 lot (14.93M) [Bandar] | Avg Sell: 1,090",-69,"Buyer: Mix 100%, Seller: Mix 69% | Avg Buy Price: 1,095 | Avg Sell Price: 1,096",1095.0,,,1095.75
KKGI,"1. CP: 21,874 lot (807.15M) [Mix] | Avg Buy: 369
2. XL: 17,050 lot (630.85M) [Retail] | Avg Buy: 370
3. PD: 16,637 lot (613.91M) [Mix] | Avg Buy: 369
4. YP: 16,557 lot (607.64M) [Mix] | Avg Buy: 367
5. NI: 11,696 lot (435.09M) [Bandar] | Avg Buy: 372","1. CC: 23,594 lot (870.62M) [Mix] | Avg Sell: 369
2. ZP: 13,825 lot (506.00M) [Bandar] | Avg Sell: 366
3. XC: 12,951 lot (471.42M) [Retail] | Avg Sell: 364
4. DR: 13,043 lot (469.55M) [Retail] | Avg Sell: 360
5. SQ: 9,826 lot (356.68M) [Bandar] | Avg Sell: 363",10575,"Buyer: Mix 66%, Seller: Retail 35% | Avg Buy Price: 369 | Avg Sell Price: 364",369.4,,,364.4
LSIP,"1. NI: 84,165 lot (11.06B) [Bandar] | Avg Buy: 1,314
2. XL: 25,259 lot (3.33B) [Retail] | Avg Buy: 1,320
3. CC: 21,795 lot (2.82B) [Mix] | Avg Buy: 1,295
4. ZP: 16,756 lot (2.21B) [Bandar] | Avg Buy: 1,321
5. SQ: 14,495 lot (1.89B) [Bandar] | Avg Buy: 1,306","1. AK: 38,366 lot (5.06B) [Bandar] | Avg Sell: 1,319
2. BK: 26,595 lot (3.52B) [Bandar] | Avg Sell: 1,322
3. CP: 17,449 lot (2.29B) [Mix] | Avg Sell: 1,312
4. GR: 9,750 lot (1.27B) [Bandar] | Avg Sell: 1,305
5. DR: 9,426 lot (1.24B) [Retail] | Avg Sell: 1,314",60884,"Buyer: Bandar 71%, Seller: Bandar 74% | Avg Buy Price: 1,311 | Avg Sell Price: 1,314",1311.2,,,1314.4
MAIN,"1. MG: 12,646 lot (1.04B) [Mix] | Avg Buy: 825
2. YP: 5,459 lot (441.09M) [Mix] | Avg Buy: 808
3. PD: 2,388 lot (196.05M) [Mix] | Avg Buy: 821
4. BK: 1,450 lot (117.89M) [Bandar] | Avg Buy: 813
5. DR: 1,018 lot (85.51M) [Retail] | Avg Buy: 840","1. AI: 9,589 lot (788.22M) [Bandar] | Avg Sell: 822
2. YU: 4,500 lot (362.25M) [Bandar] | Avg Sell: 805
3. CC: 2,408 lot (198.18M) [Mix] | Avg Sell: 823
4. NI: 2,047 lot (170.52M) [Bandar] | Avg Sell: 833
5. AZ: 2,011 lot (164.70M) [Retail] | Avg Sell: 819",2406,"Buyer: Mix 89%, Seller: Bandar 79% | Avg Buy Price: 821 | Avg Sell Price: 820",821.4,,,820.4
MBAP,"1. CC: 1,570 lot (268.00M) [Mix] | Avg Buy: 1,707
2. YP: 1,118 lot (189.05M) [Mix] | Avg Buy: 1,691
3. XL: 970 lot (166.35M) [Retail] | Avg Buy: 1,715
4. XC: 308 lot (50.60M) [Retail] | Avg Buy: 1,643
5. GR: 41 lot (6.91M) [Bandar] | Avg Buy: 1,686","1. OD: 1,930 lot (319.22M) [Bandar] | Avg Sell: 1,654
2. PD: 1,073 lot (177.47M) [Mix] | Avg Sell: 1,654
3. LS: 857 lot (147.58M) [Retail] | Avg Sell: 1,722
4. AZ: 365 lot (61.98M) [Retail] | Avg Sell: 1,698
5. YU: 15 lot (2.56M) [Bandar] | Avg Sell: 1,708",-233,"Buyer: Mix 67%, Seller: Bandar 46% | Avg Buy Price: 1,688 | Avg Sell Price: 1,687",1688.4,,,1687.2
PTBA,"1. YU: 89,280 lot (26.03B) [Bandar] | Avg Buy: 2,915
2. BB: 43,977 lot (12.84B) [Mix] | Avg Buy: 2,919
3. RX: 41,000 lot (11.95B) [Bandar] | Avg Buy: 2,914
4. ZP: 37,517 lot (10.99B) [Bandar] | Avg Buy: 2,929
5. CC: 23,046 lot (6.74B) [Mix] | Avg Buy: 2,926","1. AK: 56,260 lot (16.47B) [Bandar] | Avg Sell: 2,927
2. YP: 36,346 lot (10.56B) [Mix] | Avg Sell: 2,905
3. XL: 34,176 lot (9.93B) [Retail] | Avg Sell: 2,906
4. GR: 24,804 lot (7.22B) [Bandar] | Avg Sell: 2,910
5. KK: 23,504 lot (6.78B) [Bandar] | Avg Sell: 2,886",59730,"Buyer: Bandar 71%, Seller: Bandar 60% | Avg Buy Price: 2,921 | Avg Sell Price: 2,907",2920.6,,,2906.8
SILO,"1. CC: 1,749 lot (470.83M) [Mix] | Avg Buy: 2,692
2. KZ: 724 lot (194.76M) [Mix] | Avg Buy: 2,690
3. RX: 150 lot (40.70M) [Bandar] | Avg Buy: 2,713","1. ZP: 1,589 lot (429.35M) [Bandar] | Avg Sell: 2,702
2. AK: 305 lot (81.40M) [Bandar] | Avg Sell: 2,669
3. PD: 158 lot (42.04M) [Mix] | Avg Sell: 2,661
4. YU: 100 lot (27.00M) [Bandar] | Avg Sell: 2,700
5. YP: 78 lot (20.74M) [Mix] | Avg Sell: 2,659",393,"Buyer: Mix 94%, Seller: Bandar 89% | Avg Buy Price: 2,698 | Avg Sell Price: 2,678",2698.3333333333335,,,2678.2
SIMP,"1. AK: 17,201 lot (1.02B) [Bandar] | Avg Buy: 595
2. YP: 13,870 lot (822.49M) [Mix] | Avg Buy: 593
3. SQ: 13,043 lot (777.36M) [Bandar] | Avg Buy: 596
4. XL: 12,530 lot (746.79M) [Retail] | Avg Buy: 596
5. KK: 7,437 lot (441.01M) [Bandar] | Avg Buy: 593","1. IN: 30,000 lot (1.81B) [Bandar] | Avg Sell: 602
2. DR: 21,612 lot (1.28B) [Retail] | Avg Sell: 592
3. YJ: 13,883 lot (823.26M) [Retail] | Avg Sell: 593
4. CC: 9,966 lot (595.97M) [Mix] | Avg Sell: 598
5. KI: 6,966 lot (415.17M) [Bandar] | Avg Sell: 596",-18346,"Buyer: Bandar 59%, Seller: Bandar 45% | Avg Buy Price: 595 | Avg Sell Price: 596",594.6,,,596.2
SKBM,"1. XC: 1,560 lot (129.17M) [Retail] | Avg Buy: 828
2. CC: 818 lot (64.46M) [Mix] | Avg Buy: 788
3. XL: 689 lot (55.88M) [Retail] | Avg Buy: 811
4. YB: 513 lot (38.83M) [Retail] | Avg Buy: 757
5. YU: 210 lot (15.86M) [Bandar] | Avg Buy: 755","1. NI: 3,361 lot (273.25M) [Bandar] | Avg Sell: 813
2. DH: 411 lot (31.24M) [Bandar] | Avg Sell: 760",18,"Buyer: Retail 73%, Seller: Bandar 100% | Avg Buy Price: 788 | Avg Sell Price: 786",787.8,,,786.5
SMMA,"1. LG: 330 lot (452.17M) [Bandar] | Avg Buy: 13,702","1. AK: 152 lot (209.18M) [Bandar] | Avg Sell: 13,762
2. XL: 53 lot (72.10M) [Retail] | Avg Sell: 13,604
3. XC: 48 lot (65.22M) [Retail] | Avg Sell: 13,588
4. PG: 40 lot (54.02M) [Mix] | Avg Sell: 13,506
5. YP: 31 lot (43.34M) [Mix] | Avg Sell: 13,980",6,"Buyer: Bandar 100%, Seller: Bandar 47% | Avg Buy Price: 13,702 | Avg Sell Price: 13,688",13702.0,,,13688.0
SQMI,"1. SQ: 27,909 lot (175.83M) [Bandar] | Avg Buy: 63
2. EP: 19,737 lot (116.45M) [Mix] | Avg Buy: 59
3. XL: 15,021 lot (88.62M) [Retail] | Avg Buy: 59
4. LG: 8,314 lot (49.88M) [Bandar] | Avg Buy: 60
5. PD: 6,644 lot (39.86M) [Mix] | Avg Buy: 60","1. MG: 30,000 lot (174.00M) [Mix] | Avg Sell: 58
2. HP: 26,863 lot (155.81M) [Bandar] | Avg Sell: 58
3. YJ: 12,794 lot (81.88M) [Retail] | Avg Sell: 64
4. CP: 7,330 lot (44.71M) [Mix] | Avg Sell: 61
5. YP: 6,120 lot (36.11M) [Mix] | Avg Sell: 59",-5482,"Buyer: Bandar 47%, Seller: Mix 52% | Avg Buy Price: 60 | Avg Sell Price: 60",60.2,,,60.0
UNTR,"1. AK: 11,649 lot (34.02B) [Bandar] | Avg Buy: 29,203
2. RX: 5,864 lot (17.13B) [Bandar] | Avg Buy: 29,207
3. YU: 3,670 lot (10.75B) [Bandar] | Avg Buy: 29,283
4. OD: 410 lot (1.19B) [Bandar] | Avg Buy: 29,036
5. LG: 394 lot (1.16B) [Bandar] | Avg Buy: 29,564","1. TP: 5,028 lot (14.68B) [Bandar] | Avg Sell: 29,191
2. ZP: 3,691 lot (10.76B) [Bandar] | Avg Sell: 29,143
3. KK: 2,483 lot (7.27B) [Bandar] | Avg Sell: 29,286
4. CC: 1,342 lot (3.92B) [Mix] | Avg Sell: 29,185
5. KZ: 1,275 lot (3.73B) [Mix] | Avg Sell: 29,263",8168,"Buyer: Bandar 100%, Seller: Bandar 81% | Avg Buy Price: 29,259 | Avg Sell Price: 29,214",29258.6,,,29213.6
IDPR,"1. IN: 1,604 lot (47.80M) [Bandar] | Avg Buy: 298
2. BQ: 1,174 lot (34.40M) [Bandar] | Avg Buy: 293
3. SH: 257 lot (7.53M) [Bandar] | Avg Buy: 293
4. DU: 224 lot (6.72M) [Bandar] | Avg Buy: 300
5. SF: 131 lot (3.83M) [Bandar] | Avg Buy: 292","1. XL: 1,428 lot (42.41M) [Retail] | Avg Sell: 297
2. NI: 801 lot (23.71M) [Bandar] | Avg Sell: 296
3. YP: 710 lot (20.73M) [Mix] | Avg Sell: 292
4. OD: 203 lot (5.95M) [Bandar] | Avg Sell: 293
5. GI: 3 lot (87,600) [Bandar] | Avg Sell: 292",245,"Buyer: Bandar 100%, Seller: Retail 45% | Avg Buy Price: 295 | Avg Sell Price: 294",295.2,,,294.0
JGLE,"1. MG: 370,111 lot (1.92B) [Mix] | Avg Buy: 52
2. YP: 126,885 lot (659.80M) [Mix] | Avg Buy: 52
3. BQ: 117,402 lot (610.49M) [Bandar] | Avg Buy: 52
4. SQ: 86,063 lot (430.31M) [Bandar] | Avg Buy: 50
5. EP: 27,915 lot (142.37M) [Mix] | Avg Buy: 51","1. XL: 337,124 lot (1.72B) [Retail] | Avg Sell: 51
2. CP: 143,901 lot (762.68M) [Mix] | Avg Sell: 53
3. GR: 80,800 lot (412.08M) [Bandar] | Avg Sell: 51
4. PD: 46,782 lot (247.94M) [Mix] | Avg Sell: 53
5. IU: 40,152 lot (204.78M) [Bandar] | Avg Sell: 51",79617,"Buyer: Mix 72%, Seller: Retail 52% | Avg Buy Price: 51 | Avg Sell Price: 52",51.4,,,51.8
SAMF,"1. CP: 860 lot (26.66M) [Mix] | Avg Buy: 310
2. AZ: 326 lot (10.50M) [Retail] | Avg Buy: 322","1. SF: 537 lot (17.61M) [Bandar] | Avg Sell: 328
2. CD: 30 lot (996,000) [Bandar] | Avg Sell: 332",619,"Buyer: Mix 73%, Seller: Bandar 100% | Avg Buy Price: 316 | Avg Sell Price: 330",316.0,,,330.0
CASH,"1. MG: 19,762 lot (316.19M) [Mix] | Avg Buy: 160
2. CP: 16,182 lot (276.71M) [Mix] | Avg Buy: 171
3. YP: 5,390 lot (91.09M) [Mix] | Avg Buy: 169
4. CC: 5,475 lot (89.24M) [Mix] | Avg Buy: 163
5. PD: 2,790 lot (45.48M) [Mix] | Avg Buy: 163","1. AK: 17,919 lot (292.08M) [Bandar] | Avg Sell: 163
2. XL: 8,286 lot (135.89M) [Retail] | Avg Sell: 164
3. KK: 6,106 lot (99.53M) [Bandar] | Avg Sell: 163
4. AO: 3,780 lot (60.10M) [Bandar] | Avg Sell: 159
5. AZ: 3,514 lot (59.04M) [Retail] | Avg Sell: 168",9994,"Buyer: Mix 100%, Seller: Bandar 70% | Avg Buy Price: 165 | Avg Sell Price: 163",165.2,,,163.4
EPAC,"1. YJ: 19,030 lot (85.64M) [Retail] | Avg Buy: 45
2. FZ: 15,650 lot (70.42M) [Bandar] | Avg Buy: 45","1. LG: 17,000 lot (76.50M) [Bandar] | Avg Sell: 45
2. CC: 3,186 lot (14.34M) [Mix] | Avg Sell: 45
3. ES: 1,000 lot (4.50M) [Mix] | Avg Sell: 45
4. PC: 900 lot (3.87M) [Bandar] | Avg Sell: 43",12594,"Buyer: Retail 55%, Seller: Bandar 81% | Avg Buy Price: 45 | Avg Sell Price: 44",45.0,,,44.5
SOFA,"1. PD: 24,873 lot (1.31B) [Mix] | Avg Buy: 526
2. KK: 10,156 lot (541.31M) [Bandar] | Avg Buy: 533
3. XL: 9,647 lot (510.33M) [Retail] | Avg Buy: 529
4. AK: 9,057 lot (492.70M) [Bandar] | Avg Buy: 544
5. AI: 6,980 lot (366.45M) [Bandar] | Avg Buy: 525","1. YJ: 34,232 lot (1.80B) [Retail] | Avg Sell: 527
2. LG: 24,987 lot (1.31B) [Bandar] | Avg Sell: 525
3. IF: 3,645 lot (197.92M) [Mix] | Avg Sell: 543
4. ZP: 3,544 lot (186.77M) [Bandar] | Avg Sell: 527
5. YP: 3,069 lot (162.66M) [Mix] | Avg Sell: 530",-8764,"Buyer: Bandar 43%, Seller: Retail 49% | Avg Buy Price: 531 | Avg Sell Price: 530",531.4,,,530.4
MGLV,"1. XL: 1,588 lot (527.85M) [Retail] | Avg Buy: 3,324
2. XA: 1,195 lot (392.44M) [Bandar] | Avg Buy: 3,284
3. KI: 500 lot (162.50M) [Bandar] | Avg Buy: 3,250
4. CC: 388 lot (130.64M) [Mix] | Avg Buy: 3,367
5. XC: 124 lot (40.61M) [Retail] | Avg Buy: 3,275","1. CP: 1,597 lot (519.50M) [Mix] | Avg Sell: 3,253
2. YP: 837 lot (274.95M) [Mix] | Avg Sell: 3,285
3. LG: 800 lot (264.24M) [Bandar] | Avg Sell: 3,303
4. KK: 502 lot (163.50M) [Bandar] | Avg Sell: 3,257
5. MG: 99 lot (33.36M) [Mix] | Avg Sell: 3,370",-40,"Buyer: Retail 45%, Seller: Mix 66% | Avg Buy Price: 3,300 | Avg Sell Price: 3,294",3300.0,,,3293.6
SICO,"1. XL: 73,263 lot (1.18B) [Retail] | Avg Buy: 161
2. XC: 12,844 lot (205.50M) [Retail] | Avg Buy: 160
3. PD: 9,082 lot (145.31M) [Mix] | Avg Buy: 160
4. CP: 8,572 lot (138.87M) [Mix] | Avg Buy: 162
5. KK: 5,521 lot (87.78M) [Bandar] | Avg Buy: 159","1. CC: 40,016 lot (644.26M) [Mix] | Avg Sell: 161
2. YP: 21,516 lot (348.56M) [Mix] | Avg Sell: 162
3. YB: 16,580 lot (266.94M) [Retail] | Avg Sell: 161
4. LS: 10,960 lot (176.46M) [Retail] | Avg Sell: 161
5. SQ: 10,604 lot (170.72M) [Bandar] | Avg Sell: 161",9606,"Buyer: Retail 79%, Seller: Mix 62% | Avg Buy Price: 160 | Avg Sell Price: 161",160.4,,,161.2
EURO,"1. SH: 3,600 lot (614.88M) [Bandar] | Avg Buy: 1,708
2. MG: 3,039 lot (535.47M) [Mix] | Avg Buy: 1,762
3. ZR: 2,359 lot (401.74M) [Bandar] | Avg Buy: 1,703
4. MI: 1,885 lot (324.41M) [Bandar] | Avg Buy: 1,721
5. XL: 1,787 lot (318.80M) [Retail] | Avg Buy: 1,784","1. CC: 2,750 lot (498.85M) [Mix] | Avg Sell: 1,814
2. DX: 2,624 lot (446.08M) [Bandar] | Avg Sell: 1,700
3. QA: 2,025 lot (347.29M) [Bandar] | Avg Sell: 1,715
4. FZ: 1,680 lot (290.30M) [Bandar] | Avg Sell: 1,728
5. AI: 1,700 lot (289.68M) [Bandar] | Avg Sell: 1,704",1891,"Buyer: Bandar 62%, Seller: Bandar 74% | Avg Buy Price: 1,736 | Avg Sell Price: 1,732",1735.6,,,1732.2
OMED,"1. AZ: 29,382 lot (705.17M) [Retail] | Avg Buy: 240
2. LG: 23,636 lot (564.90M) [Bandar] | Avg Buy: 239
3. OD: 3,775 lot (89.09M) [Bandar] | Avg Buy: 236
4. AK: 1,062 lot (25.06M) [Bandar] | Avg Buy: 236
5. HD: 129 lot (3.04M) [Bandar] | Avg Buy: 236","1. XA: 44,182 lot (1.06B) [Bandar] | Avg Sell: 239
2. XL: 7,052 lot (167.13M) [Retail] | Avg Sell: 237
3. CC: 3,248 lot (77.63M) [Mix] | Avg Sell: 239
4. YP: 1,034 lot (24.40M) [Mix] | Avg Sell: 236
5. DR: 885 lot (20.89M) [Retail] | Avg Sell: 236",1583,"Buyer: Retail 51%, Seller: Bandar 78% | Avg Buy Price: 237 | Avg Sell Price: 237",237.4,,,237.4
KING,"1. XL: 1,706 lot (42.65M) [Retail] | Avg Buy: 250
2. PO: 1,543 lot (35.18M) [Bandar] | Avg Buy: 228
3. SQ: 888 lot (22.11M) [Bandar] | Avg Buy: 249
4. AZ: 482 lot (11.33M) [Retail] | Avg Buy: 235","1. IU: 2,432 lot (61.53M) [Bandar] | Avg Sell: 253
2. CP: 1,000 lot (25.40M) [Mix] | Avg Sell: 254
3. RB: 791 lot (19.77M) [Retail] | Avg Sell: 250
4. NI: 558 lot (14.06M) [Bandar] | Avg Sell: 252",-162,"Buyer: Bandar 53%, Seller: Bandar 63% | Avg Buy Price: 240 | Avg Sell Price: 252",240.5,,,252.25
