stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
INDY,"1. AK: 59,057 lot (22.29B) [Bandar] | Avg Buy: 3,774
2. ZP: 15,353 lot (5.80B) [Bandar] | Avg Buy: 3,779
3. XL: 13,467 lot (5.08B) [Retail] | Avg Buy: 3,770
4. PD: 9,608 lot (3.62B) [Mix] | Avg Buy: 3,772
5. YP: 9,174 lot (3.47B) [Mix] | Avg Buy: 3,779","1. LG: 93,690 lot (35.16B) [Bandar] | Avg Sell: 3,753
2. CC: 11,803 lot (4.46B) [Mix] | Avg Sell: 3,776
3. DP: 9,441 lot (3.54B) [Bandar] | Avg Sell: 3,750
4. AI: 8,651 lot (3.29B) [Bandar] | Avg Sell: 3,800
5. AZ: 4,980 lot (1.88B) [Retail] | Avg Sell: 3,785",-21906,"Buyer: Bandar 70%, Seller: Bandar 87% | Avg Buy Price: 3,775 | Avg Sell Price: 3,773",3774.8,,,3772.8
ITMA,"1. BR: 34,483 lot (10.00B) [Bandar] | Avg Buy: 2,900
2. TS: 15,713 lot (4.53B) [Bandar] | Avg Buy: 2,882
3. AK: 2,482 lot (680.56M) [Bandar] | Avg Buy: 2,742
4. CC: 684 lot (186.80M) [Mix] | Avg Buy: 2,731
5. YB: 196 lot (50.88M) [Retail] | Avg Buy: 2,596","1. II: 50,000 lot (13.90B) [Mix] | Avg Sell: 2,780
2. YU: 2,125 lot (575.24M) [Bandar] | Avg Sell: 2,707
3. XL: 984 lot (266.57M) [Retail] | Avg Sell: 2,709
4. YP: 363 lot (100.15M) [Mix] | Avg Sell: 2,759
5. XC: 227 lot (62.77M) [Retail] | Avg Sell: 2,765",-141,"Buyer: Bandar 98%, Seller: Mix 94% | Avg Buy Price: 2,770 | Avg Sell Price: 2,744",2770.2,,,2744.0
ITMG,"1. AK: 1,186 lot (2.68B) [Bandar] | Avg Buy: 22,601
2. ZP: 1,019 lot (2.30B) [Bandar] | Avg Buy: 22,603
3. YU: 557 lot (1.26B) [Bandar] | Avg Buy: 22,607
4. CC: 501 lot (1.13B) [Mix] | Avg Buy: 22,603
5. YP: 275 lot (621.23M) [Mix] | Avg Buy: 22,590","1. AI: 1,099 lot (2.48B) [Bandar] | Avg Sell: 22,602
2. PD: 909 lot (2.06B) [Mix] | Avg Sell: 22,608
3. BK: 494 lot (1.12B) [Bandar] | Avg Sell: 22,602
4. XL: 377 lot (851.68M) [Retail] | Avg Sell: 22,591
5. XC: 353 lot (798.34M) [Retail] | Avg Sell: 22,616",306,"Buyer: Bandar 78%, Seller: Bandar 49% | Avg Buy Price: 22,601 | Avg Sell Price: 22,604",22600.8,,,22603.8
JSMR,"1. ZP: 6,169 lot (2.33B) [Bandar] | Avg Buy: 3,775
2. CC: 5,752 lot (2.17B) [Mix] | Avg Buy: 3,779
3. AK: 5,576 lot (2.11B) [Bandar] | Avg Buy: 3,778
4. XL: 1,749 lot (660.25M) [Retail] | Avg Buy: 3,775
5. YP: 1,277 lot (482.07M) [Mix] | Avg Buy: 3,775","1. BB: 11,275 lot (4.26B) [Mix] | Avg Sell: 3,774
2. AZ: 6,028 lot (2.28B) [Retail] | Avg Sell: 3,788
3. KK: 2,744 lot (1.03B) [Bandar] | Avg Sell: 3,765
4. DR: 586 lot (222.04M) [Retail] | Avg Sell: 3,789
5. OD: 360 lot (135.79M) [Bandar] | Avg Sell: 3,772",-470,"Buyer: Bandar 57%, Seller: Mix 54% | Avg Buy Price: 3,776 | Avg Sell Price: 3,778",3776.4,,,3777.6
KRAS,"1. XL: 14,681 lot (538.79M) [Retail] | Avg Buy: 367
2. AI: 14,400 lot (527.04M) [Bandar] | Avg Buy: 366
3. YP: 11,089 lot (405.86M) [Mix] | Avg Buy: 366
4. DH: 8,825 lot (324.76M) [Bandar] | Avg Buy: 368
5. CP: 5,308 lot (194.27M) [Mix] | Avg Buy: 366","1. AK: 17,539 lot (645.44M) [Bandar] | Avg Sell: 368
2. OD: 10,405 lot (378.74M) [Bandar] | Avg Sell: 364
3. AZ: 8,782 lot (319.66M) [Retail] | Avg Sell: 364
4. CC: 8,510 lot (313.17M) [Mix] | Avg Sell: 368
5. LG: 3,508 lot (128.74M) [Bandar] | Avg Sell: 367",5559,"Buyer: Bandar 43%, Seller: Bandar 65% | Avg Buy Price: 367 | Avg Sell Price: 366",366.6,,,366.2
LPCK,"1. CP: 3,431 lot (279.63M) [Mix] | Avg Buy: 815
2. AK: 3,167 lot (254.31M) [Bandar] | Avg Buy: 803
3. PD: 1,671 lot (135.18M) [Mix] | Avg Buy: 809
4. CC: 1,342 lot (106.82M) [Mix] | Avg Buy: 796
5. XL: 978 lot (79.61M) [Retail] | Avg Buy: 814","1. YP: 5,134 lot (419.96M) [Mix] | Avg Sell: 818
2. LG: 2,412 lot (196.82M) [Bandar] | Avg Sell: 816
3. AZ: 1,689 lot (134.28M) [Retail] | Avg Sell: 795
4. NI: 1,144 lot (93.46M) [Bandar] | Avg Sell: 817
5. FS: 1,000 lot (79.50M) [Bandar] | Avg Sell: 795",-790,"Buyer: Mix 61%, Seller: Mix 45% | Avg Buy Price: 807 | Avg Sell Price: 808",807.4,,,808.2
LPPF,"1. BK: 3,362 lot (653.57M) [Bandar] | Avg Buy: 1,944
2. XC: 1,816 lot (353.21M) [Retail] | Avg Buy: 1,945
3. CD: 1,600 lot (312.80M) [Bandar] | Avg Buy: 1,955
4. PD: 1,185 lot (230.96M) [Mix] | Avg Buy: 1,949
5. YP: 1,146 lot (223.13M) [Mix] | Avg Buy: 1,947","1. YU: 4,118 lot (800.54M) [Bandar] | Avg Sell: 1,944
2. CC: 2,325 lot (452.68M) [Mix] | Avg Sell: 1,947
3. SQ: 2,045 lot (397.34M) [Bandar] | Avg Sell: 1,943
4. KK: 715 lot (138.85M) [Bandar] | Avg Sell: 1,942
5. DR: 393 lot (76.44M) [Retail] | Avg Sell: 1,945",-487,"Buyer: Bandar 54%, Seller: Bandar 72% | Avg Buy Price: 1,948 | Avg Sell Price: 1,944",1948.0,,,1944.2
MDKA,"1. TP: 59,561 lot (22.19B) [Bandar] | Avg Buy: 3,726
2. CC: 33,440 lot (12.37B) [Mix] | Avg Buy: 3,698
3. OD: 24,379 lot (9.04B) [Bandar] | Avg Buy: 3,707
4. AK: 19,874 lot (7.38B) [Bandar] | Avg Buy: 3,712
5. IF: 19,405 lot (7.22B) [Mix] | Avg Buy: 3,722","1. ZP: 30,437 lot (11.31B) [Bandar] | Avg Sell: 3,715
2. XL: 23,903 lot (8.82B) [Retail] | Avg Sell: 3,691
3. YU: 19,074 lot (7.06B) [Bandar] | Avg Sell: 3,702
4. YP: 18,741 lot (6.94B) [Mix] | Avg Sell: 3,701
5. DX: 15,875 lot (5.91B) [Bandar] | Avg Sell: 3,720",48629,"Buyer: Bandar 66%, Seller: Bandar 61% | Avg Buy Price: 3,713 | Avg Sell Price: 3,706",3713.0,,,3705.8
MDRN,"1. MG: 79,500 lot (620.10M) [Mix] | Avg Buy: 78
2. XA: 20,040 lot (156.31M) [Bandar] | Avg Buy: 78
3. IF: 5,100 lot (39.78M) [Mix] | Avg Buy: 78
4. AO: 3,810 lot (29.72M) [Bandar] | Avg Buy: 78
5. EP: 899 lot (7.01M) [Mix] | Avg Buy: 78","1. CP: 27,892 lot (217.56M) [Mix] | Avg Sell: 78
2. YP: 27,834 lot (217.11M) [Mix] | Avg Sell: 78
3. SQ: 20,141 lot (157.10M) [Bandar] | Avg Sell: 78
4. FZ: 13,000 lot (100.10M) [Bandar] | Avg Sell: 77
5. XC: 7,013 lot (54.70M) [Retail] | Avg Sell: 78",13469,"Buyer: Mix 78%, Seller: Mix 58% | Avg Buy Price: 78 | Avg Sell Price: 78",78.0,,,77.8
MEDC,"1. LG: 61,654 lot (10.64B) [Bandar] | Avg Buy: 1,725
2. TP: 48,178 lot (8.27B) [Bandar] | Avg Buy: 1,716
3. BK: 44,149 lot (7.60B) [Bandar] | Avg Buy: 1,722
4. ZP: 39,545 lot (6.81B) [Bandar] | Avg Buy: 1,723
5. IN: 35,000 lot (6.01B) [Bandar] | Avg Buy: 1,718","1. CC: 237,105 lot (40.95B) [Mix] | Avg Sell: 1,727
2. CP: 42,783 lot (7.28B) [Mix] | Avg Sell: 1,701
3. AK: 40,609 lot (7.00B) [Bandar] | Avg Sell: 1,724
4. MG: 35,987 lot (6.17B) [Mix] | Avg Sell: 1,714
5. SS: 25,000 lot (4.26B) [Bandar] | Avg Sell: 1,705",-152958,"Buyer: Bandar 100%, Seller: Mix 83% | Avg Buy Price: 1,721 | Avg Sell Price: 1,714",1720.8,,,1714.2
PANS,"1. PD: 1,046 lot (183.15M) [Mix] | Avg Buy: 1,751
2. NI: 861 lot (150.93M) [Bandar] | Avg Buy: 1,753
3. GR: 635 lot (111.12M) [Bandar] | Avg Buy: 1,750","1. YP: 777 lot (135.82M) [Mix] | Avg Sell: 1,748
2. XL: 585 lot (102.49M) [Retail] | Avg Sell: 1,752
3. XC: 532 lot (93.31M) [Retail] | Avg Sell: 1,754
4. KK: 344 lot (60.06M) [Bandar] | Avg Sell: 1,746
5. CC: 103 lot (18.09M) [Mix] | Avg Sell: 1,756",201,"Buyer: Bandar 59%, Seller: Retail 48% | Avg Buy Price: 1,751 | Avg Sell Price: 1,751",1751.3333333333333,,,1751.2
RUIS,"1. KK: 1,577 lot (42.11M) [Bandar] | Avg Buy: 267
2. GR: 808 lot (21.82M) [Bandar] | Avg Buy: 270
3. DR: 824 lot (21.75M) [Retail] | Avg Buy: 264
4. NI: 763 lot (20.60M) [Bandar] | Avg Buy: 270","1. CC: 2,528 lot (67.50M) [Mix] | Avg Sell: 267
2. BR: 1,342 lot (35.43M) [Bandar] | Avg Sell: 264
3. EP: 860 lot (22.53M) [Mix] | Avg Sell: 262
4. AK: 341 lot (9.07M) [Bandar] | Avg Sell: 266",-1099,"Buyer: Bandar 79%, Seller: Mix 67% | Avg Buy Price: 268 | Avg Sell Price: 265",267.75,,,264.75
SCCO,"1. SQ: 392 lot (96.28M) [Bandar] | Avg Buy: 2,456","1. KK: 246 lot (60.71M) [Bandar] | Avg Sell: 2,468
2. PD: 195 lot (47.85M) [Mix] | Avg Sell: 2,454",-49,"Buyer: Bandar 100%, Seller: Bandar 56% | Avg Buy Price: 2,456 | Avg Sell Price: 2,461",2456.0,,,2461.0
SMAR,"1. XL: 480 lot (283.54M) [Retail] | Avg Buy: 5,907
2. BK: 309 lot (182.80M) [Bandar] | Avg Buy: 5,916
3. YB: 280 lot (163.80M) [Retail] | Avg Buy: 5,850
4. CC: 264 lot (155.84M) [Mix] | Avg Buy: 5,903
5. LS: 251 lot (149.34M) [Retail] | Avg Buy: 5,950","1. LG: 1,399 lot (824.43M) [Bandar] | Avg Sell: 5,893
2. PD: 208 lot (122.93M) [Mix] | Avg Sell: 5,910
3. YU: 142 lot (83.82M) [Bandar] | Avg Sell: 5,903
4. AK: 107 lot (63.34M) [Bandar] | Avg Sell: 5,920
5. EP: 105 lot (62.53M) [Mix] | Avg Sell: 5,955",-377,"Buyer: Retail 64%, Seller: Bandar 84% | Avg Buy Price: 5,905 | Avg Sell Price: 5,916",5905.2,,,5916.2
SMSM,"1. XL: 4,248 lot (770.59M) [Retail] | Avg Buy: 1,814
2. TP: 1,777 lot (322.53M) [Bandar] | Avg Buy: 1,815
3. PD: 1,461 lot (265.32M) [Mix] | Avg Buy: 1,816
4. SQ: 662 lot (119.56M) [Bandar] | Avg Buy: 1,806
5. KK: 124 lot (22.43M) [Bandar] | Avg Buy: 1,809","1. AK: 2,505 lot (454.66M) [Bandar] | Avg Sell: 1,815
2. KZ: 2,419 lot (438.32M) [Mix] | Avg Sell: 1,812
3. BB: 1,478 lot (267.67M) [Mix] | Avg Sell: 1,811
4. EP: 493 lot (89.48M) [Mix] | Avg Sell: 1,815
5. YU: 456 lot (82.54M) [Bandar] | Avg Sell: 1,810",921,"Buyer: Retail 51%, Seller: Mix 60% | Avg Buy Price: 1,812 | Avg Sell Price: 1,813",1812.0,,,1812.6
TINS,"1. AK: 143,341 lot (58.93B) [Bandar] | Avg Buy: 4,111
2. CC: 80,545 lot (33.10B) [Mix] | Avg Buy: 4,110
3. KZ: 33,814 lot (13.95B) [Mix] | Avg Buy: 4,125
4. BK: 22,595 lot (9.33B) [Bandar] | Avg Buy: 4,129
5. HP: 18,737 lot (7.73B) [Bandar] | Avg Buy: 4,126","1. MG: 61,807 lot (25.50B) [Mix] | Avg Sell: 4,126
2. YP: 38,234 lot (15.75B) [Mix] | Avg Sell: 4,120
3. AZ: 33,711 lot (13.75B) [Retail] | Avg Sell: 4,078
4. NI: 32,452 lot (13.41B) [Bandar] | Avg Sell: 4,131
5. XL: 25,171 lot (10.35B) [Retail] | Avg Sell: 4,113",107657,"Buyer: Bandar 62%, Seller: Mix 52% | Avg Buy Price: 4,120 | Avg Sell Price: 4,114",4120.2,,,4113.6
TOTL,"1. GR: 2,967 lot (317.47M) [Bandar] | Avg Buy: 1,070
2. XL: 2,901 lot (312.44M) [Retail] | Avg Buy: 1,077
3. PD: 692 lot (73.84M) [Mix] | Avg Buy: 1,067
4. AK: 654 lot (69.98M) [Bandar] | Avg Buy: 1,070","1. YP: 3,739 lot (400.07M) [Mix] | Avg Sell: 1,070
2. CC: 1,476 lot (158.97M) [Mix] | Avg Sell: 1,077
3. DH: 946 lot (101.32M) [Bandar] | Avg Sell: 1,071
4. AI: 203 lot (21.72M) [Bandar] | Avg Sell: 1,070
5. BK: 197 lot (21.18M) [Bandar] | Avg Sell: 1,075",653,"Buyer: Bandar 50%, Seller: Mix 79% | Avg Buy Price: 1,071 | Avg Sell Price: 1,073",1071.0,,,1072.6
TPMA,"1. XL: 19,003 lot (1.18B) [Retail] | Avg Buy: 620
2. ZP: 7,333 lot (456.11M) [Bandar] | Avg Buy: 622
3. AK: 6,949 lot (430.84M) [Bandar] | Avg Buy: 620
4. PD: 2,832 lot (176.15M) [Mix] | Avg Buy: 622
5. YP: 2,496 lot (155.00M) [Mix] | Avg Buy: 621","1. NI: 24,860 lot (1.54B) [Bandar] | Avg Sell: 620
2. SQ: 11,927 lot (740.67M) [Bandar] | Avg Sell: 621
3. XA: 3,095 lot (191.89M) [Bandar] | Avg Sell: 620
4. YB: 2,954 lot (183.15M) [Retail] | Avg Sell: 620
5. CC: 1,002 lot (62.52M) [Mix] | Avg Sell: 624",-5225,"Buyer: Retail 49%, Seller: Bandar 91% | Avg Buy Price: 621 | Avg Sell Price: 621",621.0,,,621.0
ULTJ,"1. BK: 7,319 lot (1.20B) [Bandar] | Avg Buy: 1,637
2. PD: 6,491 lot (1.06B) [Mix] | Avg Buy: 1,636
3. LG: 4,880 lot (800.32M) [Bandar] | Avg Buy: 1,640
4. AK: 4,484 lot (735.82M) [Bandar] | Avg Buy: 1,641
5. AI: 2,660 lot (438.37M) [Bandar] | Avg Buy: 1,648","1. AT: 8,633 lot (1.42B) [Bandar] | Avg Sell: 1,642
2. KZ: 8,393 lot (1.36B) [Mix] | Avg Sell: 1,625
3. EP: 5,761 lot (937.31M) [Mix] | Avg Sell: 1,627
4. CC: 3,295 lot (539.72M) [Mix] | Avg Sell: 1,638
5. YU: 3,116 lot (509.15M) [Bandar] | Avg Sell: 1,634",-3364,"Buyer: Bandar 75%, Seller: Mix 60% | Avg Buy Price: 1,640 | Avg Sell Price: 1,633",1640.4,,,1633.2
WEHA,"1. CC: 9,740 lot (144.15M) [Mix] | Avg Buy: 148
2. YP: 6,182 lot (92.11M) [Mix] | Avg Buy: 149
3. XL: 3,983 lot (58.95M) [Retail] | Avg Buy: 148
4. AT: 803 lot (12.04M) [Bandar] | Avg Buy: 150
5. BK: 702 lot (10.39M) [Bandar] | Avg Buy: 148","1. XA: 7,362 lot (108.96M) [Bandar] | Avg Sell: 148
2. EP: 4,179 lot (61.85M) [Mix] | Avg Sell: 148
3. KK: 3,431 lot (50.78M) [Bandar] | Avg Sell: 148
4. XC: 2,712 lot (40.41M) [Retail] | Avg Sell: 149
5. OD: 2,215 lot (33.00M) [Bandar] | Avg Sell: 149",1511,"Buyer: Mix 74%, Seller: Bandar 65% | Avg Buy Price: 149 | Avg Sell Price: 148",148.6,,,148.4
CAMP,"1. XC: 1,309 lot (28.93M) [Retail] | Avg Buy: 221","1. CC: 1,034 lot (22.75M) [Mix] | Avg Sell: 220",275,"Buyer: Retail 100%, Seller: Mix 100% | Avg Buy Price: 221 | Avg Sell Price: 220",221.0,,,220.0
DFAM,"1. XC: 2,882 lot (32.28M) [Retail] | Avg Buy: 112
2. CP: 2,735 lot (30.63M) [Mix] | Avg Buy: 112
3. OD: 1,481 lot (16.59M) [Bandar] | Avg Buy: 112
4. BK: 1,340 lot (15.28M) [Bandar] | Avg Buy: 114
5. MG: 855 lot (9.58M) [Mix] | Avg Buy: 112","1. XL: 9,503 lot (106.43M) [Retail] | Avg Sell: 112
2. AI: 1,230 lot (13.65M) [Bandar] | Avg Sell: 111
3. GR: 799 lot (8.79M) [Bandar] | Avg Sell: 110
4. AK: 500 lot (5.65M) [Bandar] | Avg Sell: 113
5. ZR: 50 lot (560,000) [Bandar] | Avg Sell: 112",-2789,"Buyer: Mix 39%, Seller: Retail 79% | Avg Buy Price: 112 | Avg Sell Price: 112",112.4,,,111.6
TUGU,"1. AI: 15,464 lot (2.26B) [Bandar] | Avg Buy: 1,461
2. AK: 5,949 lot (851.30M) [Bandar] | Avg Buy: 1,431
3. CC: 5,591 lot (790.57M) [Mix] | Avg Buy: 1,414
4. LG: 2,867 lot (417.72M) [Bandar] | Avg Buy: 1,457
5. BK: 2,650 lot (376.83M) [Bandar] | Avg Buy: 1,422","1. AZ: 7,799 lot (1.09B) [Retail] | Avg Sell: 1,401
2. PD: 5,881 lot (831.57M) [Mix] | Avg Sell: 1,414
3. YB: 4,495 lot (659.42M) [Retail] | Avg Sell: 1,467
4. XL: 3,731 lot (533.91M) [Retail] | Avg Sell: 1,431
5. KK: 2,185 lot (312.24M) [Bandar] | Avg Sell: 1,429",8430,"Buyer: Bandar 83%, Seller: Retail 67% | Avg Buy Price: 1,437 | Avg Sell Price: 1,428",1437.0,,,1428.4
IPCC,"1. PD: 10,675 lot (1.42B) [Mix] | Avg Buy: 1,331
2. SQ: 4,190 lot (556.43M) [Bandar] | Avg Buy: 1,328
3. AK: 2,699 lot (360.86M) [Bandar] | Avg Buy: 1,337
4. XL: 2,455 lot (326.51M) [Retail] | Avg Buy: 1,330
5. DR: 1,161 lot (155.57M) [Retail] | Avg Buy: 1,340","1. YU: 10,000 lot (1.33B) [Bandar] | Avg Sell: 1,327
2. ZP: 9,869 lot (1.31B) [Bandar] | Avg Sell: 1,330
3. BK: 2,147 lot (286.20M) [Bandar] | Avg Sell: 1,333
4. YP: 586 lot (78.47M) [Mix] | Avg Sell: 1,339
5. NI: 299 lot (40.04M) [Bandar] | Avg Sell: 1,339",-1721,"Buyer: Mix 50%, Seller: Bandar 97% | Avg Buy Price: 1,333 | Avg Sell Price: 1,334",1333.2,,,1333.6
TCPI,"1. AK: 2,600 lot (3.05B) [Bandar] | Avg Buy: 11,719
2. TP: 1,124 lot (1.32B) [Bandar] | Avg Buy: 11,733
3. CC: 376 lot (440.94M) [Mix] | Avg Buy: 11,727
4. ZP: 333 lot (390.38M) [Bandar] | Avg Buy: 11,723
5. MG: 100 lot (118.00M) [Mix] | Avg Buy: 11,800","1. YU: 4,322 lot (5.05B) [Bandar] | Avg Sell: 11,691
2. TS: 182 lot (212.74M) [Bandar] | Avg Sell: 11,689
3. BK: 166 lot (194.97M) [Bandar] | Avg Sell: 11,745
4. PC: 83 lot (97.18M) [Bandar] | Avg Sell: 11,709",-220,"Buyer: Bandar 89%, Seller: Bandar 100% | Avg Buy Price: 11,740 | Avg Sell Price: 11,708",11740.4,,,11708.5
